,cif,nodes_cansmi,linkers_cansmi,rcsr
102,hMOF-5066680,['[Cu][Cu]'],"['Brc1cc(ccc1N=Nc1ccc(c(c1Br)Br)C(=O)[O-])C(=O)[O-]', 'Brc1cc(N=Nc2c(Br)c(Br)nc(c2Br)Br)cc(n1)Br', '[O-]C(=O)C12C(Br)C(Br)C(C(C1Br)(Br)Br)(C(C2(Br)Br)Br)C(=O)[O-]']",pcu
103,hMOF-6003364,['[V]'],"['[O]', 'COC12C3C4(C2(C2C1(C3(C42OC)O)C#CC(=O)[O-])O[CH2])C#CC(=O)[O-]', 'COc1cccc(c1)c1c(C(=O)[O-])c(OC)c(c(c1OC)C(=O)[O-])c1ccc(c(c1OC)OC)OC']",rna
104,hMOF-16698,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'n1ccncc1']",pcu
105,hMOF-5038434,['[Zn][Zn]'],"['Clc1cnccn1', '[O-]C(=O)c1ccc(c(c1Cl)Cl)C(=O)[O-]', 'ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
106,hMOF-31091,['[Cu][Cu]'],"['[O-]C(=O)C=[C]C(=O)[O-]', 'NC(=C(C(=O)[O-])N)C(=O)[O-]', 'NN=N']",
107,hMOF-5035094,['[Zn][Zn]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
108,hMOF-22386,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'N#N', '[O-]C(=O)C(=O)[O-]']",
109,hMOF-5048655,['[Zn][Zn]'],"['CCCOC12C3N4C2(C2(N1C3(C42OCCC)OCCC)OCCC)OCCC', 'CCCOC12C3C4(C2(C2C1(C3(C42OCCC)OCCC)C#CC(=O)[O-])OCCC)C#CC(=O)[O-]', '[O-]C(=O)C12C3C4C2[C]2C1C3C42C(=O)[O-]']",pcu
110,hMOF-5061647,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'Fc1cc(ccc1C#Cc1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-]', 'Fc1nccc(c1)C#Cc1c(F)cnc(c1F)F']",pcu
111,hMOF-4991,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]']",pcu
112,hMOF-5073425,['[Cu][Cu]'],"['N#CC1C(C#N)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(C#N)C#N)C#N)(C#N)C#N)C#N', 'N#CC1C2(C#N)CC(C(C1(C#N)C#N)(C(C2C#N)(C#N)C#N)C#N)C#N', 'N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-]']",pcu
113,hMOF-5059642,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
114,hMOF-6001158,['[V]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]', '[O-]C(=O)C=CC=CC(=O)[O-]']",rna
115,hMOF-5063329,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
116,hMOF-5073033,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', 'CCC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)CC)C#CC(=O)[O-])CC']",pcu
117,hMOF-18028,['[Zn][Zn]'],"['[O-]C(=O)C#Cc1cc(Br)c(cc1Br)C#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', 'N#N']",UNKNOWN
118,hMOF-30043,['[Cu][Cu]'],"['N#Cc1cc(C#N)c(c(c1)C#N)C#N', 'N#Cc1c(N=Nc2ccc(c(c2)C#N)C(=O)[O-])cc(c(c1C#N)C(=O)[O-])C#N', 'N#Cc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C#N)C#N']",pcu
119,hMOF-5040763,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', 'CCC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
120,hMOF-6001866,['[V]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",rna
121,hMOF-5042250,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C12CC(Br)C(C(C1Br)Br)(C(C2(Br)Br)(Br)Br)C(=O)[O-]']",pcu
122,hMOF-5034793,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'BrC(=N)C(=N)Br', '[O-]C(=O)C=CC(=[C]C(=O)[O-])Br']",pcu
123,hMOF-8601,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=C(C(=O)[O-])O', '[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C(=O)[O-]']",pcu
124,hMOF-5062064,['[Cu][Cu]'],"['N#CC#CC#N', '[O-]C(=O)C=CC(=O)[O-]', 'N#CC(=C(C(=O)[O-])C#N)C(=O)[O-]']",pcu
125,hMOF-5028177,['[Zn][O]([Zn])([Zn])[Zn]'],"['BrO[C]1N(C2=CC=C(C(=[C]2)Br)C(=O)[O-])C(=O)c2c3c1cc(Br)c1c3c(c(c2Br)Br)[C](N(C1=O)C1=CC=C(C=[C]1)C(=O)[O-])OBr', '[O-]C(=O)c1ccc2c(c1)c(Br)cc(c2Br)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1Br)cc(c(c2Br)C(=O)[O-])Br']",pcu
126,hMOF-5027333,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)Br)C#Cc1c(Br)cc(cc1Br)C(=O)[O-]', 'Brc1cc(ccc1C#Cc1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-])C(=O)[O-]', 'BrO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Br)C(=O)c2c3c1c(Br)cc1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)Br)C(=O)[O-]']",pcu
127,hMOF-5039878,['[Zn][Zn]'],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'N#CC(=C(C#N)C)C', 'CC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
128,hMOF-6004482,['[V]'],"['[O]', 'Clc1c(ccc(c1Cl)C(=O)[O-])c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C(=O)[O-]']",rna
129,hMOF-5067227,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC1C(C#N)C2(CCC1(C(=O)[O-])C(C2(C#N)C#N)C#N)C(=O)[O-]']",pcu
130,hMOF-5066400,['[Cu][Cu]'],"['Brc1cnc2c(n1)[C](C2)Br', '[O-]C(=O)C12C[CH]C([C](C1)Br)(C(C2Br)Br)C(=O)[O-]', '[O-]C(=O)c1cc(Br)c(c2c1C[C]2)C(=O)[O-]']",pcu
131,hMOF-5017598,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br', '[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])Br)Br']",pcu
132,hMOF-5037431,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
133,hMOF-5075098,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C1=C[C]=C(C(=C1)Br)[C]=Cc1cc(Br)c(c(c1)Br)C(=O)[O-]']",pcu
134,hMOF-5079157,['[Cu][Cu]'],"['BrO[C]1C2=C(Br)C(=C3[C]4C2=C(C(=O)N1C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br)C(=CC4=C(N([C]3OBr)C1=[C]C(=C(C=[C]1)C(=O)[O-])Br)OBr)Br)Br', 'BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1ccc1c3c(c(c2Br)Br)C(=O)N(C1=O)c1cc(Br)c(c(c1)Br)C(=O)[O-]', 'Brc1ncc(c(c1)N=Nc1cc(Br)nc(c1Br)Br)Br']",pcu
135,hMOF-5034634,['[Zn][Zn]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
136,hMOF-1001895,['[V]'],"['[O]', '[O-]C(=O)C(=O)[O-]']",rna
137,hMOF-21003,['[Zn][Zn]'],"['N#CC(=C(C(=O)[O-])C#N)C=CC(=O)[O-]', 'N#Cc1cc(C#N)c(c(c1C#N)C#N)C#N', 'N#Cc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C#N)C#N']",pcu
138,hMOF-27906,['[Cu][Cu]'],"['CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)(CCC)CCC', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', 'CCCc1cnc2c(n1)C(C2)(CCC)CCC']",pcu
139,hMOF-5059380,['[Cu][Cu]'],"['N#Cc1ccc(c(c1)Cl)C#N', '[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
140,hMOF-3000020,['[Zn][Zn]'],"['Clc1nccc(c1)C#CC(C#Cc1cc(Cl)nc(c1Cl)Cl)(C#Cc1ccnc(c1Cl)Cl)C#Cc1cc(Cl)ncc1Cl', 'Clc1ncc(c(c1)C#CC(C#Cc1cc(Cl)nc(c1Cl)Cl)(C#Cc1cc(Cl)nc(c1Cl)Cl)C#Cc1ccncc1Cl)Cl']",dia
141,hMOF-5042385,['[Zn][Zn]'],"['[O-]C(=O)C12C(C)C(C)C(C(C1C)(C)C)(C(C2C)(C)C)C(=O)[O-]', 'N#CC=C(C#N)C', 'CC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
142,hMOF-5064627,['[Cu][Cu]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'N#CC=CC#N']",pcu
143,hMOF-5045023,[],[],
144,hMOF-5059486,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N=Nc1cc(C#N)c(cc1C#N)N=N', 'N=Nc1c(ccc(c1N=N)C#CC(=O)[O-])C#CC(=O)[O-]']",pcu
145,hMOF-5044856,['[Zn][Zn]'],"['[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])O)O', 'Oc1nccc(c1)C#CC1=C(O)C(=[N]=C([C]1O)O)O', 'Oc1cc(ccc1C#Cc1cc(O)c(c(c1O)O)C(=O)[O-])C(=O)[O-]']",pcu
146,hMOF-5036144,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', 'N#N']",
147,hMOF-5064245,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]', 'N#CC=CC#N']",pcu
148,hMOF-5036212,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC(=O)[O-]']",pcu
149,hMOF-5055653,['[Zn][Zn]'],"['BrO[C]1N(C2=CC=C(C(=[C]2)Br)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(c(c2)Br)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-]', 'N#CC=CC#N', 'BrO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(c(c2)Br)[C](N(C1=O)C1=CC(=C(C=[C]1)C(=O)[O-])Br)OBr']",pcu
150,hMOF-1002694,['[V]'],"['[O]', '[O-]C(=O)C=[C]C(=O)[O-]', 'Brc1cc2c(cc1Br)c(C(=O)[O-])c1=[C]C=CC(=c1c2C(=O)[O-])Br', 'BrBr']",rna
151,hMOF-5022223,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC1C(C#N)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(C#N)C#N)(C#N)C#N)C#N)C#N', 'N#CC(=Cc1ccc(cc1)C(=O)[O-])c1cc(C#N)c(cc1C#N)C(=O)[O-]', 'N#CC1C(C#N)C2(C#CC(=O)[O-])C(CC1(C#CC(=O)[O-])C(C2(C#N)C#N)(C#N)C#N)(C#N)C#N']",pcu
152,hMOF-5073102,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', 'N#CC12C3C4C2(C2(C1C3(C42C#N)C#CC(=O)[O-])C#N)C#CC(=O)[O-]']",pcu
153,hMOF-5035308,['[Zn][Zn]'],"['N#CC#N', 'O=C1C#CC#CC(=O)OOC(=O)C#CC#CC(=O)OOC(=O)C#CC#CC(=O)OOC(=O)C#CC#CC(=O)OO1']",UNKNOWN
154,hMOF-5073855,['[Cu][Cu]'],"['N#CC(=Cc1ccc(c(c1)C#N)C(=O)[O-])c1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-]', 'N#Cc1cc(ccc1c1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-])c1ccc(c(c1C#N)C#N)C(=O)[O-]', 'N#Cc1nc(C#N)cc(c1)c1cc(C#N)c(c(c1)C#N)c1ccncc1C#N']",pcu
155,hMOF-3001781,['[Cu][Cu]'],"['N#CC(C#N)(C#N)C#N', 'Nc1nccc(c1)C#CC(C#Cc1ccncc1N)(C#Cc1cc(N)nc(c1)N)C#Cc1cc(N)nc(c1)N']",dia
156,hMOF-3000440,[],[],
157,hMOF-5036660,['[Zn][Zn]'],"['CCOc1cnc(cc1C#Cc1ccncc1)OCC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
158,hMOF-5072281,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])Br)Br)Br', 'N#CC12C3(Br)C4C1(Br)C1(C2(C3(C41C#N)Br)Br)Br', '[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])Br)Br']",pcu
159,hMOF-10868,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc(C(=O)[O-])c2c(c1C(=O)[O-])c(C#N)ccc2', 'N#Cc1cc(C(=O)[O-])c(cc1N=Nc1c(C#N)cc(cc1C#N)C(=O)[O-])C#N', 'N#Cc1cc(N=Nc2ccc(cc2)C(=O)[O-])c(c(c1C(=O)[O-])C#N)C#N']",pcu
160,hMOF-5051376,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'N#Cc1cncc(c1c1nnc(nn1)c1ccncc1)C#N']",pcu
161,hMOF-5038900,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'N#N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",
162,hMOF-5071790,['[Cu][Cu]'],"['Nc1nccc(c1)C#Cc1ccncc1', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])N', 'Nc1c(C#Cc2cc(N)c(c(c2)N)C(=O)[O-])ccc(c1N)C(=O)[O-]']",pcu
163,hMOF-5077193,['[Cu][Cu]'],['BrC1=c2ccncc2=c2c(=[C]1)nccc2'],pcu
164,hMOF-28680,['[Cu][Cu]'],"['[O-]C(=O)C#Cc1c(F)c(F)c(c(c1F)F)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-]', 'N#Cc1cc(F)c(c(c1F)F)C#N']",pcu
165,hMOF-5062407,['[Cu][Cu]'],"['N=N[C](C1=CC(=NNN1[NH])C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N=CC=N']",pcu
166,hMOF-32954,['[Cu][Cu]'],"['[O-]C(=O)C#CC(=O)[O-]', 'N#N', '[O-]C(=O)C(=O)[O-]']",
167,hMOF-5055869,['[Zn][Zn]'],"['OO[C]1N(C2=[C]C=C(C(=[C]2)O)C(=O)[O-])C(=c2c3=C1C=C[C]1c3c(c(c2O)O)C(=O)N(C1=O)c1cc(O)c(cc1O)C(=O)[O-])OO', 'OO[C]1N(C2=[C]C=C(C=C2O)C(=O)[O-])C(=O)c2c3c1cc(O)c1c3c(cc2)C(=O)N([C]1OO)C1=CC=C(C=[C]1)C(=O)[O-]', 'N#CC12CC(O)C(C(C1)(O)O)(C(C2O)O)C#N']",pcu
168,hMOF-5035221,['[Zn][Zn]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
169,hMOF-5008472,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
170,hMOF-5078038,['[Cu][Cu]'],"['N#CC1C(C#N)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])CC2(C#N)C#N)(C#N)C#N)C#N', 'N#Cc1cc(ccc1C(=O)[O-])C1=N[N]C(=N[N]1)c1cc(C#N)c(c(c1)C#N)C(=O)[O-]', 'N#CC1C(C#N)C2(C#N)C(CC1(C#N)C(C2(C#N)C#N)C#N)C#N']",pcu
171,hMOF-5061230,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC(=O)[O-]']",pcu
172,hMOF-6000929,['[V]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",rna
173,hMOF-5058973,['[Cu][Cu]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
174,hMOF-18288,['[Zn][Zn]'],"['Clc1cnccn1', '[O-]C(=O)c1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-]', 'Clc1cc(cc(c1C#Cc1cc(Cl)c(c(c1Cl)Cl)C(=O)[O-])Cl)C(=O)[O-]']",pcu
175,hMOF-5045831,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', 'CCCOC12C3(C(=O)[O-])C4C2(C2(C1(C3C42)OCCC)C(=O)[O-])OCCC']",pcu
176,hMOF-20326,"['[Zn]', 'O=C1C#Cc2ccc3cc2[C]2[N]45[O]62[Zn]27895[NH]4N4[C]5[N]%109[O]8[C]8O[Zn]9%114O[C]6C#Cc4ccc(C#C[C](O7)O%11)c6c4c([N])n4c6[N]67[O]%11[C]%12C#Cc%13cc%14[C]%15[O]%16%17[Zn]%18%19%20(O1)(OC(=O)C#Cc1ccc(C#CC%17=O)c%17c1c%10n5c%17[N])[NH]([N]%15%16%20)[N][C]1[N]%19([O]%18C(=O)C#C3)c3n1c(c1c3c3C#C[C]5O[Zn]%10%15(O[C](C#Cc%14cc%13)O[Zn]%13%146%11(O5)[O]5([C](C#Cc1cc3)O%10)[N]%14([NH]%13N%15[C]47)[C]5c1c(C#C[C](O2)O9)ccc(C#C8)c1)O%12)[N]']",[],UNKNOWN
177,hMOF-5019183,['[Zn][O]([Zn])([Zn])[Zn]'],"['BrOC(=O)C#CC12C3C4C1C1C2(C3C41C#CC(=O)[O-])Br', 'BrOC(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])Br)Br)Br', '[O-]C(=O)C12[CH]CC(C([CH]1)Br)(C(C2Br)Br)C(=O)[O-]']",pcu
178,hMOF-5067338,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C12CC(O)C(CC1O)(C(C2O)(O)O)C(=O)[O-]']",pcu
179,hMOF-6004578,['[V]'],"['Oc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1c(O)cc(c(c1O)O)C(=O)[O-])O', '[O]', 'Oc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1cc(O)c(c(c1O)O)C(=O)[O-])O', '[O-]C(=O)c1ccc(c(c1)O)O', '[O-]C(=O)c1cccc(c1O)O', 'Oc1cc(O)c(c(c1O)C(=O)[O-])O']",
180,hMOF-3000083,['[Zn][Zn]'],"['Nc1cc(C#CC(C#Cc2c(N)cncc2N)(C#Cc2ccnc(c2N)N)C#Cc2ccncc2N)c(c(n1)N)N', 'Nc1nccc(c1)C#CC(C#Cc1cc(N)ncc1N)(C#Cc1cc(N)ncc1N)C#Cc1ccnc(c1)N']",dia
181,hMOF-5049887,['[Zn][Zn]'],"['[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', 'c1ccc2c(c1)nc1c(n2)cccc1', '[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-]']",pcu
182,hMOF-137,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C1=[C]C(=C(C=C1)C(=O)[O-])Cl', '[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)C1=CC=C(C(=[C]1)Cl)C(=O)[O-]', 'ClOC(=O)C1=C[C]=C(C=C1)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl']",pcu
183,hMOF-6000520,['[V]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O]', '[O-]C(=O)C(=O)[O-]']",rna
184,hMOF-5070231,['[Cu][Cu]'],"['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', 'c1ncc2c(c1)cncc2', '[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]']",pcu
185,hMOF-22585,['[Zn][Zn]'],"['OC1=[N]=C([C](C(=C1)C#Cc1c(O)cncc1O)O)O', '[O-]C(=O)C(=O)[O-]', '[O-]C(=O)C1=[C][C]=C([C]=[C]1)C#Cc1ccc(c(c1O)O)C(=O)[O-]']",pcu
186,hMOF-5073913,['[Cu][Cu]'],"['O=C1C#CC(=O)OC2C=C([CH]C=C2C=CC2=C[CH]C(=CC2OC(=O)C#CC(=O)OC2C=C([CH]C=C2C=CC2=C[CH]C(=CC2OC(=O)C#CC(=O)OC2C(=C[CH]C(=C2)C(=O)[O-])C=CC2=CC=C([CH]C2O1)C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]', 'N#N']",UNKNOWN
187,hMOF-24412,[],[],
188,hMOF-5011844,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C(O)CC(C(C1O)(O)O)(C(C2O)(O)O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1O)C#Cc1c(O)cc(c(c1O)O)C(=O)[O-]', '[O-]C(=O)C#CC12CCC(C(C1O)O)(C(C2O)(O)O)C#CC(=O)[O-]']",pcu
189,hMOF-5076106,['[Cu][Cu]'],"['[O-]C(=O)C#CC(=O)[O-]', 'CCc1c(ccc(c1CC)C(=O)[O-])c1nnc(nn1)c1ccc(c(c1)CC)C(=O)[O-]', 'N#N']",
190,hMOF-6002035,['[V]'],"['[O]', 'N#CC1C(C#N)C2(C(=O)[O-])C(C(C1(C(=O)[O-])C(C2C#N)C#N)C#N)C#N', 'N#CC1(C#N)c2c(cc3c(c2C21C(=[N])[N]12[C]3[C]1[N])C(=O)[O-])C(=O)[O-]']",rna
191,hMOF-5065557,['[Cu][Cu]'],"['N#CC#N', 'BrC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
192,hMOF-5052763,['[Zn][Zn]'],"['N#CC#N', '[O-]C(=O)C1=CC(=C(C(=[C]1)O)c1nnc(nn1)c1ccc(cc1O)C(=O)[O-])O', '[O-]C(=O)C1=CC=C(C(=[C]1)O)c1nnc(nn1)c1ccc(cc1O)C(=O)[O-]']",pcu
193,hMOF-6001584,['[V]'],"['[O]', 'N#CC(=C(C#CC(=O)[O-])C#N)C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",rna
194,hMOF-5065081,['[Cu][Cu]'],"['FC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)c1cc2cc(F)c(c(c2c(c1F)F)F)C(=O)[O-]', 'Fc1ncc2c(c1)cncc2']",pcu
195,hMOF-5062291,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'ClN=CC(=NCl)Cl']",pcu
196,hMOF-5036166,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', 'N#N']",
197,hMOF-5035003,['[Zn][Zn]'],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
198,hMOF-22380,['[Zn][Zn]'],"['CCCOC1(OCCC)Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C(=O)[O-]', 'CCCOC1C(OCCC)c2c1nccn2']",hms
199,hMOF-5066038,['[Cu][Cu]'],"['ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'N#CC=C(C#N)Cl', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
200,hMOF-18980,['[Zn][Zn]'],"['Brc1cc(N=Nc2cc(Br)nc(c2Br)Br)c(c(n1)Br)Br', '[O-]C(=O)c1ccc(c(c1)Br)C(=O)[O-]', 'Brc1c(N=Nc2ccc(c(c2)Br)C(=O)[O-])cc(c(c1Br)C(=O)[O-])Br']",pcu
201,hMOF-16759,['[Zn][Zn]'],"['c1nccnc1C#N', 'N#Cc1c2[C]N3C4C3(C#N)[C](C3N([C]c(c1C(=O)[O-])cc2C(=O)[O-])C3[C]4C(=O)[O-])C(=O)[O-]']",fsc
202,hMOF-22049,['[Zn][Zn]'],"['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)C(=CC(=O)[O-])CCC', 'CCCN=N']",
203,hMOF-5022023,['[Zn][O]([Zn])([Zn])[Zn]'],['N#CC(=CC#CC(=O)[O-])C(=C=[C](=O)[O-])[N][C]c1c(C(=O)[O-])c([C][N]C(=C=[C](=O)[O-])C=CC#CC(=O)[O-])cc(c1C#N)C=C(c1c(C#N)cc(cc1C#N)C(=O)[O-])C#N'],"hcb,UNKNOWN"
204,hMOF-20163,"['O=C1C=CC(=O)O[O]2[C]3[C]=C[C]4O[Zn]5672[N]N2[Zn]897([O]7([C]([CH]C(=O)OO1)C(=O)O7)[C](O5)C=C[C]([O]16OC(=O)C1[C]C(=O)OOC(=O)C=CC(=O)O[O]49)O8)[O]3[Br]2', '[Zn][Zn]']",['BrN=[N]'],UNKNOWN
205,hMOF-5053031,['[Zn][Zn]'],"['Fc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(F)c(c(c1F)F)C(=O)[O-])F)F', 'N#CC=C(C#N)F', 'FC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
206,hMOF-5061342,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', 'N#N']",
207,hMOF-5058873,[],[],
208,hMOF-5043494,['[Zn][Zn]'],"['N=NC1C(N=N)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(N=N)N=N)(N=N)N=N)N=N)(N=N)N=N', 'N=NC1C(N=N)C2(C#CC(=O)[O-])C3C(C1(C#CC(=O)[O-])C(C2(N=N)N=N)N=N)(N=N)[N]NN[N]3', 'N=NC1C(N=N)C2(C#N)CCC1(C#N)C(C2(N=N)N=N)N=N']",pcu
