,cif,nodes_cansmi,linkers_cansmi,rcsr
86,hMOF-14803,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2c(C)c(C)c3c4c2c(c1C)cc(c4c(c(c3)C(=O)[O-])C)C', '[O-]C(=O)c1c(C)c2ccc3c4c2c(c1C)cc(c4c(c(c3)C(=O)[O-])C)C', '[O-]C(=O)C=CC(=C(C(=O)[O-])C)C']",pcu
87,hMOF-26307,['[Zn][Zn]'],"['[O-]C(=O)c1cc2cc(N)c3c4c2c(c1N)cc(c4c(c(c3N)C(=O)[O-])N)N', '[O-]C(=O)C=CC(=C(C(=O)[O-])N)N', 'NN=CC(=[NH2])[N]N']",pcu
88,hMOF-35306,['[Cu][Cu]'],"['OC(=CC(=O)[O-])C(=CC(=O)[O-])O', 'OC1=c2c(=C([C]=C1O)O)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1O)O', 'OC(=NO)C=N']",pcu
89,hMOF-5014996,['[Zn][O]([Zn])([Zn])[Zn]'],"['COC12C3C4C2(C2(C1C3(C42OC)C(=O)[O-])OC)C(=O)[O-]', 'COc1cc2cc(cc(c2cc1C(=O)[O-])OC)C(=O)[O-]', 'COc1cc2cc(C(=O)[O-])c(cc2cc1C(=O)[O-])OC']",pcu
90,hMOF-5031564,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1c1ccccc1)N1C(=O)c2c(cc3c4c2c(C1=O)c(cc4c1c2c3c(cc3c2c(c(c1c1ccccc1)c1ccccc1)C(=O)N1[C]3OC2C=C[CH]C=C2c2c1ccc(c2c1ccccc1)C(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1', '[O-]C(=O)c1c(cc2c(c1c1ccccc1)C1=C[CH]C=CC1O[C]1N2C(=O)c2c3c1ccc1c3c(cc2)c2c3c1cc(c1ccccc1)c1c3c(cc2c2ccccc2)[C]2N(C1=O)c1ccc(cc1C1=CC=C[CH]C1O2)C(=O)[O-])c1ccccc1', '[O-]C(=O)c1ccc2c(c1c1ccccc1)C1=CC=C[CH]C1O[C]1N2C(=O)c2c3c1cc(c1ccccc1)c1c3c(cc2c2ccccc2)c2c3c1cc(c1ccccc1)c1c3c(c(c2c2ccccc2)c2ccccc2)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1c(cc2c(c1c1ccccc1)C1=C[CH]C=CC1O[C]1N2C(=O)c2c3c1ccc1c3c(cc2)c2c3c1cc(c1ccccc1)c1c3c(cc2c2ccccc2)[C]2N(C1=O)c1ccc(cc1[C]1C(O2)C=CC=C1)C(=O)[O-])c1ccccc1']",pcu
91,hMOF-15990,['[Zn][O]([Zn])([Zn])[Zn]'],"['Brc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1Br)Br)C(=O)[O-])Br', 'Brc1c(Br)c(C(=O)[O-])c(c2c1ccc1c2cc(c2c1c(Br)c(C(=O)[O-])c(c2Br)Br)Br)Br', 'Brc1cc(C(=O)[O-])c(c(c1N=Nc1cc(Br)c(c(c1)Br)C(=O)[O-])Br)Br']",pcu
92,hMOF-23341,['[Zn][Zn]'],"['[O-]C(=O)c1ccc2c(c1)c(Cl)cc(c2Cl)C(=O)[O-]', 'Clc1cc(N=Nc2c(Cl)c(Cl)nc(c2Cl)Cl)c(c(n1)Cl)Cl', '[O-]C(=O)C1=[C]C=C(C(=C1)Cl)N=Nc1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C1=CC(=C(C=[C]1)N=Nc1ccc(cc1)C(=O)[O-])Cl']",pcu
93,hMOF-5047703,['[Zn][Zn]'],"['[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])F', 'FC1=CN=[C]c2c1c(F)cc1c2[C]=CC=N1', 'Fc1cc(C(=O)[O-])c2c(c1)c1cc(ccc1cc2F)C(=O)[O-]']",pcu
94,hMOF-5051068,[],[],
95,hMOF-2000501,[],[],
96,hMOF-5049465,['[Zn][Zn]'],"['Oc1c(ccnc1O)N=Nc1c(O)cnc(c1O)O', '[O-]C(=O)c1cc(O)c(c(c1O)O)N=Nc1c(O)c(O)c(c(c1O)O)C(=O)[O-]', '[O-]C(=O)c1cc(O)c(c(c1)O)[C]=CC1=CC=C(C(=[C]1)O)C(=O)[O-]']",pcu
97,hMOF-5003464,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1cc(Cl)c(c(c1Cl)Cl)C#CC(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
98,hMOF-5012238,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C(F)CC(CC1F)(C(C2F)(F)F)C#CC(=O)[O-]', '[O-]C(=O)C=CC=C(C(=O)[O-])F', '[O-]C(=O)C=C(C(=C(C(=O)[O-])F)F)F']",pcu
99,hMOF-9190,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc2c(c1)cc(c(c2c1ccccc1)C(=O)[O-])c1ccccc1', '[O-]C(=O)C#CC(=O)[O-]']",pcu
100,hMOF-5076004,['[Cu][Cu]'],"['[O-]C(=O)C1=[C]C=C(C(=C1)Cl)c1nnc(nn1)c1cc(Cl)c(cc1Cl)C(=O)[O-]', 'ClC1[CH]c2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'Clc1cnc2c(n1)C(C2Cl)(Cl)Cl']",pcu
101,hMOF-6004113,['[V]'],"['Fc1cc(cc(c1C=Cc1ccc(c(c1F)F)C(=O)[O-])F)C(=O)[O-]', 'FC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O]']",rna
102,hMOF-23465,['[Zn][Zn]'],"['CON=N', '[CH2]OC(=CC([O])[O])C(=O)[O-]', 'COc1cc2c(cc1C(=O)[O-])cc(c(c2OC)C(=O)[O-])OC']",
103,hMOF-7428,['[Zn][O]([Zn])([Zn])[Zn]'],"['Brc1cc(C(=O)[O-])c(cc1N=Nc1c(Br)cc(cc1Br)C(=O)[O-])Br', '[O-]C(=O)C=C(C=C(C(=O)[O-])Br)Br', 'Brc1cc(ccc1N=Nc1c(Br)cc(c(c1Br)Br)C(=O)[O-])C(=O)[O-]']",pcu
104,hMOF-25116,['[Zn][Zn]'],"['N#N', 'CCOc1cc2c(OCC)cc3c(c2c(c1C(=O)[O-])OCC)cccc3C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",
105,hMOF-1003379,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C#Cc1cc(C)c(c(c1)C)C#CC(=O)[O-]', 'Cc1cc(C(=O)[O-])c(cc1C1=C[C]=C(C(=C1)C)c1c(C)c(C)c(c(c1C)C)C(=O)[O-])C', 'Cc1c(c2cc(C)c(c(c2)C)C(=O)[O-])c(C)c(c(c1C)c1ccc(c(c1)C)C(=O)[O-])C']",pcu
106,hMOF-19269,['[Zn][Zn]'],"['N#N', 'Clc1c(N=Nc2ccc(cc2)C(=O)[O-])c(Cl)c(c(c1Cl)C(=O)[O-])Cl', '[O-]C(=O)C#CC(=O)[O-]']",
107,hMOF-5041924,['[Zn][Zn]'],"['[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', 'c1ccc2c(c1)nccn2']",pcu
108,hMOF-30078,['[Cu][Cu]'],"['[O-]C(=O)C1=[C]C(=C(C=C1)N=Nc1ccc(cc1F)C(=O)[O-])F', '[O-]C(=O)c1ccc(c(c1)F)C#CC1=CC(=C([C]=C1)C(=O)[O-])F', 'Fc1ncc(c(c1)C#Cc1c(F)cnc(c1F)F)F']",pcu
109,hMOF-37628,['[Cu][Cu]'],"['O[C]1C(=N[CH]c2c1ccc1c2ccc2c1[CH]N=C([C]2O)O)O', '[O-]C(=O)C1=[C]C2=C(C(=C1O)O)C=[C]c1c2c(O)cc2c1[C]=C(C(=C2O)O)C(=O)[O-]', 'Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)cc(c1O)O']",pcu
110,hMOF-27928,['[Cu][Cu]'],"['Clc1cncc(n1)Cl', '[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",pcu
111,hMOF-1120,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1c1ccccc1)c1ccccc1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1c(cc(cc1c1ccccc1)c1ccc(c(c1c1ccccc1)c1ccccc1)C(=O)[O-])c1ccccc1', '[O-]C(=O)C#CC(=O)[O-]']",pcu
112,hMOF-5032435,['[Zn][O]([Zn])([Zn])[Zn]'],"['ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)c2c3=C1C=[C]c1c3c(c(c2)Cl)c2c3c1[C]=CC1=c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-]', 'ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)c2c3=C1C=[C]c1c3c(c(c2)Cl)c2c3c1=[C]C=C1c3c(cc2)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-]', 'ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
113,hMOF-5026412,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1)CC)C(=O)[O-])CC', 'CCc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)CC)C(=O)[O-])C(=O)[O-]', 'CCc1cc([C][O])c(c(c1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])CC)CC', '[O]']","pcu,sql"
114,hMOF-9157,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc2c(c1)c(C)cc(c2C)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",pcu
115,hMOF-34773,['[Cu][Cu]'],['N#CN=C(C(=N)C#N)C#N'],sql
116,hMOF-5033849,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1cc(Br)c(cc1Br)c1cc(Br)c(cc1Br)C(=O)[O-]', 'Brc1nc(Br)cc(c1)c1ccc(cc1Br)c1ccnc(c1Br)Br']",pcu
117,hMOF-5035708,['[Zn][Zn]'],"['CCc1cc(C(=O)[O-])c(cc1C(=O)[O-])CC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCc1cncc(n1)CC']",pcu
118,hMOF-25425,['[Zn][Zn]'],"['CCON=CC(=N)OCC', 'CCOc1cc2ccc3c(c2cc1C(=O)[O-])ccc(c3C(=O)[O-])OCC', '[O-]C(=O)C(=CC=CC(=O)[O-])OCC']",pcu
119,hMOF-5072751,['[Cu][Cu]'],"['FC1=[C]C2=C3[C]=C(C=CC3=C([C]=C2C2=C1C=CC(=[C]2)C(=O)[O-])F)C(=O)[O-]', 'FC1=[C]C2=C(C3=C1C=CC(=[C]3)C(=O)[O-])[C]=C(C1=C2[C]=C(C=C1)C(=O)[O-])F', 'N#CC12C3C4C2(C2(C1C3(C42C#N)F)F)F', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)c(F)c(c(c3F)F)C(=O)[O-]']",pcu
120,hMOF-10404,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc(ccc1c1c(C#N)cc(cc1C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-]', 'N#Cc1c(ccc(c1C#N)c1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-])c1ccc(c(c1)C#N)C(=O)[O-]', 'N#Cc1cc(ccc1c1cc(C#N)c(c(c1C#N)C#N)c1ccc(c(c1C#N)C#N)C(=O)[O-])C(=O)[O-]']",pcu
121,hMOF-30326,[],[],
122,hMOF-17901,['[Zn][Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1)O)C#CC(=O)[O-]', 'OC1=[N]=C(O)C=C([CH]1)c1ccc(c(c1)O)c1c(O)cncc1O']",pcu
123,hMOF-5006718,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=C(C#CC(=O)[O-])C#N)C#CC(=O)[O-]', 'N#Cc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C#N)C#N', 'N#Cc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])C#N']",pcu
124,hMOF-17029,['[Zn][Zn]'],"['CCC1=C(C=[C]C(=C1)C(=O)[O-])c1ccc(c(c1CC)CC)C(=O)[O-]', 'CCc1cnccc1c1ccncc1']",pcu
125,hMOF-5016315,['[Zn][O]([Zn])([Zn])[Zn]'],"['FC1=C(F)C(=C([C]=C1C1=CC(=C(C=[C]1)C(=O)[O-])F)F)C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])F)F', 'Fc1c(cc(c(c1F)C(=O)[O-])F)c1ccc(c(c1)F)C(=O)[O-]']",pcu
126,hMOF-5013468,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C#CC12CCC(CC1)(CC2)C#CC(=O)[O-]'],pcu
127,hMOF-5010379,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O][C]c1ccc(c2c1c(N)c(c(c2)N)N)C(=O)[O-]', 'NC1CC2(C(=O)[O-])C(CC1(C(=O)[O-])C(C2(N)N)(N)N)N', '[O-]C(=O)c1cc(N)c(c2c1cc(N)c(c2N)N)C(=O)[O-]', '[O]']",pcu
128,hMOF-5052879,['[Zn][Zn]'],"['Brc1c(cc(c(c1Br)C(=O)[O-])Br)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
129,hMOF-5020907,['[Zn][O]([Zn])([Zn])[Zn]'],"['ClC(=Cc1cc(Cl)c(c(c1)Cl)C(=O)[O-])c1cc(Cl)c(c(c1)Cl)C(=O)[O-]', 'ClC(=CC(=O)[O-])C(=CC(=O)[O-])Cl', '[O-]C(=O)C=CC=C(C(=O)[O-])Cl']",pcu
130,hMOF-34230,['[Cu][Cu]'],"['CCc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]', 'CCc1cc(ccc1C(=O)[O-])C(=O)[O-]', 'CCc1cnc(c(n1)CC)CC']",pcu
131,hMOF-7936,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1c(ccc(c1OC)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C(=O)[O-]', 'COc1cc(C(=O)[O-])c(c(c1C(=O)[O-])OC)OC']",pcu
132,hMOF-13230,[],[],
133,hMOF-5019163,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12CCC(C(C1)(F)F)(C(C2F)F)C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])F)F', '[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F']",pcu
134,hMOF-5009485,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12CC(N)C(C(C1N)(N)N)(C(C2(N)N)(N)N)C(=O)[O-]', '[O-]C(=O)C12CCC(C(C1)(N)N)(CC2N)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2(N)N)C(=O)[O-]']",pcu
135,hMOF-5054795,['[Zn][Zn]'],"['ClO[C]1N(C2=[C]C=NC=C2)C(=O)[C]2c3c1c(Cl)cc1=C(OCl)N([C](C(=c31)C(=C2Cl)Cl)OCl)C1=[C]C=NC(=[C]1)Cl', 'ClO[C]1N(C2=CC=C(C=[C]2)C(=O)[O-])C(=O)[C]2c3c1ccc1=C(OCl)N([C](C(=c31)C=C2Cl)OCl)C1=[C]C=C([C]=[C]1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(Cl)c3c4c2c(C1=O)c(Cl)cc4C(=O)N(C3=O)c1cc(Cl)c(c(c1)Cl)C(=O)[O-]']",pcu
136,hMOF-5025839,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12CC(O)C(C(C1O)(O)O)(C(C2(O)O)O)C#CC(=O)[O-]', 'Oc1cc(ccc1c1nnc(nn1)c1cc(O)c(c(c1)O)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC12CC(O)C(C(C1)O)(C(C2O)O)C#CC(=O)[O-]']",pcu
137,hMOF-5079649,['[Cu][Cu]'],"['[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F', 'Fc1cnc2c(n1)c(F)cc(c2F)F', '[O-]C(=O)c1ccc(cc1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F']",pcu
138,hMOF-23100,['[Zn][Zn]'],"['[O-]C(=O)c1ccc2c(c1N)cc(c(c2N)C(=O)[O-])N', 'N#N', '[O-]C(=O)C#CC(=O)[O-]']",
139,hMOF-32594,['[Cu][Cu]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)C=CC(=CC(=O)[O-])Cl', 'ClC(=N)C(=[N])Cl']",pcu
140,hMOF-5030946,['[Zn][O]([Zn])([Zn])[Zn]'],"['BrO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2)c2c3c1ccc1c3c(c(c2)Br)C(=O)N(C1=O)c1ccc(c(c1)Br)C(=O)[O-]', 'Brc1cc(ccc1C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-])C(=O)[O-]', 'Brc1cc(C(=O)[O-])c(cc1C#Cc1cc(Br)c(c(c1Br)Br)C(=O)[O-])Br']",pcu
141,hMOF-2918,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])OCC', 'CCOc1cc(C(=O)[O-])c(cc1C#Cc1ccc(cc1)C(=O)[O-])OCC', 'CCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]']",pcu
142,hMOF-5012654,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12CC(F)(F)C(C(C1F)F)(C(C2F)F)C#CC(=O)[O-]', 'FOC(=O)c1c(F)ccc2-c3c(C(=[C]c12)F)ccc(c3)C(=O)[O-]', '[O-]C(=O)c1cc2c3cccc(c3c(c(c2cc1F)F)F)C(=O)[O-]']",pcu
143,hMOF-35923,['[Cu][Cu]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1cc2c3ccc(c(c3c(cc2c(c1Cl)Cl)Cl)C(=O)[O-])Cl', 'N=CC=N']",pcu
144,hMOF-12744,['[Zn][O]([Zn])([Zn])[Zn]'],"['Brc1cc(ccc1c1ccc(c(c1)Br)c1cc(Br)c(c(c1Br)Br)C(=O)[O-])C(=O)[O-]', 'Brc1cc(C(=O)[O-])c(cc1c1ccc(cc1)c1cc(Br)c(c(c1Br)Br)C(=O)[O-])Br', 'Brc1cc(C(=O)[O-])c2c(c1)c1cc(ccc1cc2)C(=O)[O-]']",pcu
145,hMOF-5018094,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1c(C(=O)[O-])c2ccccc2c(c1[O])C(=O)[O-]', '[CH3]', 'COc1cc(OC)cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'COC12C3C4C2(C2(C1C3(C42OC)C#CC(=O)[O-])OC)C#CC(=O)[O-]']",pcu
146,hMOF-5050628,['[Zn][Zn]'],"['N#CC(=C(c1ccc(cc1)C(=O)[O-])C#N)c1ccc(c(c1)C#N)C(=O)[O-]', 'N#CC1C(C#N)C2(C#CC(=O)[O-])C(CC1(C#CC(=O)[O-])C(C2C#N)C#N)C#N', 'N#Cc1nccc(c1)C(=Cc1ccncc1C#N)C#N']",pcu
147,hMOF-1000622,['[V]'],"['Cc1cc(C(=O)[O-])c(cc1c1c(C)cc(cc1C)c1cc(C)c(c(c1C)C)C(=O)[O-])C', '[O]', 'Cc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1C)C)C(=O)[O-])C']",rna
148,hMOF-5054131,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F', 'Fc1nc(F)c(c(c1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1cc(F)nc(c1F)F)F)F', '[O-]C(=O)c1ccc(c(c1F)F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F']",pcu
149,hMOF-5022772,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(Br)c(c(c1)Br)C1=N[N]C(=N[N]1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C1=[C]C(=C(C=C1Br)C(=O)[O-])Br', 'Brc1c(cc(c(c1Br)C(=O)[O-])Br)c1ccc(c(c1)Br)C(=O)[O-]', '[O-]C(=O)c1cc(Br)c(c(c1)Br)c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-]']",pcu
150,hMOF-5006788,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]', 'Fc1cc(ccc1C#Cc1c(F)cc(c(c1F)F)C(=O)[O-])C(=O)[O-]', 'FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-]']","UNKNOWN,pcu"
151,hMOF-37132,['[Cu][Cu]'],['[O-]C(=O)c1ccc(c(c1)C(=[CH])C=CC1[CH]C2C1([N]C1(C([N]2)[CH]C1[CH]C=C(c1c(ccc2c1c1ccc3c(c1cc2)c(c1ccccc1)c(cc3)C(=O)[O-])C(=O)[O-])[CH])c1ccccc1)c1ccccc1)C(=O)[O-]'],"ERROR,UNKNOWN"
152,hMOF-5070458,['[Cu][Cu]'],"['OC1=[N]=C(O)c2c3c1cc(O)c1c3c(c(c2)O)C(=[N]=C1O)O', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3)C(=O)[O-])O', '[O-]C(=O)C12C3(O)C4(C2(C2(C1(C3(C42C(=O)[O-])O)O)O)O)O']",pcu
153,hMOF-23034,['[Zn][Zn]'],"['NC1C(N)c2c1nc(c(n2)N)N', '[O-]C(=O)c1cc(N)c2c(c1N)ccc(c2N)C(=O)[O-]', 'NC1C(N)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])N)N']",pcu
154,hMOF-5073823,['[Cu][Cu]'],"['[O-]C(=O)C1=[C]C=C(C=C1)c1ccc(c(c1Br)Br)c1ccc(c(c1Br)Br)C(=O)[O-]', 'Brc1ncc(c(c1)c1c(Br)cc(c(c1Br)Br)c1c(Br)cncc1Br)Br', '[O-]C(=O)C1=[C]C=C(C(=C1)Br)[C]=[C]c1ccc(c(c1Br)Br)C(=O)[O-]']",pcu
155,hMOF-5060539,['[Cu][Cu]'],"['CCCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])ccc(c2)O[CH2]', 'CCCOc1cc(O[CH2])c2c(c1)nccn2']",pcu
156,hMOF-5002351,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1cc(C(=O)[O-])c2c(c1)c1cc(C(=O)[O-])c(c(c1cc2F)F)F', '[O-]C(=O)C#CC#CC(=O)[O-]', 'FC1=[C]c2c(C(=C1)C(=O)[O-])c(F)c(c1c2[C]=C(C(=O)[O-])C(=C1F)F)F', 'FC1=CC(=c2c(=[C]1)c1=[C]C(=C(C(=c1c(c2F)F)F)F)C(=O)[O-])C(=O)[O-]']",pcu
157,hMOF-4000116,[],[],
158,hMOF-3001767,['[Cu][Cu]'],"['CCCc1ncc(c(c1)C#CC(C#Cc1ccnc(c1CCC)CCC)(C#Cc1ccncc1CCC)C#Cc1ccncc1)CCC', 'N#CC(C#N)(C#N)C#N']",dia
159,hMOF-35577,[],[],
160,hMOF-5024278,['[Zn][O]([Zn])([Zn])[Zn]'],"['N=Nc1cc(ccc1C1=N[N]C(=N[N]1)c1ccc(c(c1)N=N)C(=O)[O-])C(=O)[O-]', 'N=NC(=CC(=O)[O-])C=CC(=O)[O-]', 'N=Nc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)N=N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)[CH]C1=C2[N]NOC(=O)C2=NNN1[NH]']",pcu
161,hMOF-10111,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCc1cc(cc2c1cc(cc2)C(=O)[O-])C(=O)[O-]', 'CCc1cc2c(cc1C(=O)[O-])ccc(c2CC)C(=O)[O-]', 'CCc1c(cc2c(c1CC)c(CC)c(c(c2CC)CC)C(=O)[O-])C(=O)[O-]']",pcu
162,hMOF-5006602,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-]', 'ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
163,hMOF-5050692,['[Zn][Zn]'],"['COC12C3C4C2(C2C1C3(C42OC)C(=O)[O-])C(=O)[O-]', 'COC(=C(c1cc(OC)c(cc1OC)C(=O)[O-])OC)c1ccc(c(c1)OC)C(=O)[O-]', 'COC12C3C4N1C1C2(N3C41)[O]']",pcu
164,hMOF-5033851,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'BrC1=C(C=[C]C(=C1)c1ccc(c(c1)Br)C(=O)[O-])c1ccc(c(c1)Br)C(=O)[O-]', 'BrC1=C([C]=CC(=C1)c1c(Br)cnc(c1Br)Br)c1ccncc1']",pcu
165,hMOF-34242,['[Cu][Cu]'],"['[O-]C(=O)C1=CC=C([C]=C1)C(=O)[O-]', 'Oc1cnccn1', '[O-]C(=O)C1=[C]C=C(c2c1cc(O)c(c2O)O)C(=O)[O-]']",pcu
166,hMOF-4000275,['[Cu][Cu]'],"['Clc1cc(c(c(c1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])Cl)Cl)c1cc(cc(c1Cl)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1c(Cl)c(Cl)c(c(c1Cl)Cl)c1c(Cl)c(C(=O)[O-])c(c(c1Cl)C(=O)[O-])Cl', 'ClOC(=O)c1cc(C(=O)[O-])c2c3c1[C]=c1c(Cl)cc4c5c1c3c1c(c2)c(Cl)c(c2c1c5c1c(=[C]4)c(C(=O)OCl)c(c(c1c2)C(=O)[O-])Cl)Cl', 'ClOC(=O)c1c(Cl)c(C(=O)[O-])c2c3c1[C]=c1ccc4=[C]c5c6c7c4c1c3c1c(c2)cc(c(c71)cc6c(c(c5C(=O)OCl)Cl)C(=O)[O-])Cl', '[O-]C(=O)c1cc(c2ccc(cc2)c2cc(C(=O)[O-])c(c(c2Cl)C(=O)[O-])Cl)c(c(c1Cl)[C]([O])[O])Cl', '[O-]C(=O)c1cc(c2ccc(cc2Cl)c2c(Cl)c([C]([O])[O])c(c(c2Cl)C(=O)[O-])Cl)c(c(c1Cl)C(=O)[O-])Cl']","nbo,UNKNOWN"
167,hMOF-5079197,[],[],
