,cif,nodes_cansmi,linkers_cansmi,rcsr
84,hMOF-25711,['[Zn][Zn]'],"['Clc1cc(ccc1c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'Clc1nccc(c1)c1cc(Cl)c(cc1Cl)c1ccnc(c1Cl)Cl', '[O-]C(=O)C1=Cc2c3c(=[C]1)ccc1c3c(cc2Cl)cc(c1)C(=O)[O-]']",pcu
85,hMOF-13575,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc2c(c1Br)cc(c(c2Br)C(=O)[O-])Br', '[O-]C(=O)c1cc(Br)c2c(c1)ccc(c2Br)C(=O)[O-]', 'BrOC(=O)c1cc(Br)cc2-c3c(C(=[C]c12)Br)ccc(c3)C(=O)[O-]']",pcu
86,hMOF-21428,['[Zn][Zn]'],"['Fc1cc(ccc1c1ccc(c(c1)F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(c(c1)F)C(=O)[O-]', 'Fc1nccc(c1)c1cc(F)nc(c1)F']",pcu
87,hMOF-5022773,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)C1=[C]C(=C(C=C1Br)C(=O)[O-])Br', 'Brc1c(cc(c(c1Br)C(=O)[O-])Br)c1ccc(c(c1)Br)C(=O)[O-]', '[O-]C(=O)c1cc(Br)c(c(c1)Br)c1nnc(nn1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-]']",pcu
88,hMOF-8753,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",pcu
89,hMOF-5082622,['[Cu][Cu]'],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'OC(=C(C#CC(=O)[O-])O)C#CC(=O)[O-]', 'N#CC=C(C#N)O']",pcu
90,hMOF-5004747,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C#CC#CC#CC(=O)[O-]'],pcu
91,hMOF-5033244,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(F)c(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1cc(F)c(c(c1F)F)C(=O)[O-]', 'Fc1cc(ccc1N1C(=O)c2ccc3c4c2C(=C(F)[C]=c4c2c4c3c(F)cc3c4=C(C=[C]2)C(=O)N(C3=O)c2c(F)cc(c(c2F)F)C(=O)[O-])C1=O)C(=O)[O-]']",pcu
92,hMOF-5013324,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12CC(N)C(CC1N)(C(C2N)N)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(N)(N)C(C(C1N)(N)N)(C(C2N)(N)N)C#CC(=O)[O-]', 'NC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
93,hMOF-5065234,[],[],
94,hMOF-7002778,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['N#CC12C3C4C2(C2(C1C3(C42C#N)C(=O)[O-])C#N)C(=O)[O-]', 'N#CC12C3C4C1(C(=O)[O-])C1C2(C3(C41)C(=O)[O-])C#N', 'N#CC1=C([CH]C2=C([N])O[C]3N(C2=C1)C(=O)c1cc(C#N)c2c4c1c3ccc4[C]1N(C2=O)C2=CC(=C([C](C2=C(O1)[N])C#N)C(=O)[O-])C#N)C(=O)[O-]', 'N#CC12C3C4(C2(C2(C1(C3(C42C#N)C#N)C(=O)[O-])C#N)C#N)C(=O)[O-]']",hex
95,hMOF-5027662,['[Zn][O]([Zn])([Zn])[Zn]'],"['BrO[C]1N(C2=[C]C=C(C=C2)C(=O)[O-])C(=O)c2c3c1c(Br)c(Br)c1c3c(c(c2)Br)C(=O)N(C1=O)c1ccc(c(c1)Br)C(=O)[O-]', 'BrOC(=O)c1c(Br)c(C2=CC(=CC=[C]2)Br)c(c(c1C1=[C]C=CC(=C1)Br)Br)C(=O)OBr', 'BrC1=CC2OC(=O)c3c(C2=C[C]1Br)cc(c(c3)c1cc(Br)ccc1Br)C(=O)[O-]']",pcu
96,hMOF-3001486,[],[],
97,hMOF-28747,['[Cu][Cu]'],"['CCCc1c(ccc(c1CCC)C#CC(=O)[O-])C#CC(=O)[O-]', 'CCCc1c(C#N)cc(c(c1CCC)C#N)CCC', 'CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]']",pcu
98,hMOF-5073112,['[Cu][Cu]'],"['COC12C3C4C2(C2C1C3(C42OC)C#N)C#N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'COC12C3C4C2(C2(C1C3(C42OC)C#CC(=O)[O-])OC)C#CC(=O)[O-]']",pcu
99,hMOF-5066951,['[Cu][Cu]'],"['BrC1C(Br)C2(C(=O)[O-])C(C(C1(C(=O)[O-])C(C2Br)Br)Br)Br', '[O-]C(=O)c1ccc2c(c1Br)cc(c(c2Br)C(=O)[O-])Br', 'Brc1nc(Br)c2c(c1)c(Br)ncc2Br']",pcu
100,hMOF-5036308,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
101,hMOF-19432,['[Zn][Zn]'],"['CCCc1cc(C#N)cc(c1C#N)CCC', 'CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', 'CCCc1cc(cc(c1N=Nc1ccc(cc1)C(=O)[O-])CCC)C(=O)[O-]']",pcu
102,hMOF-5062703,['[Cu][Cu]'],"['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'c1ncc2c(c1)cncc2']",pcu
103,hMOF-5030867,[],[],
104,hMOF-6149,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1c(ccc(c1OC)C#CC(=O)[O-])C#CC(=O)[O-]', 'COc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OC', 'COC(=CC(=O)[O-])C(=C(C(=O)[O-])OC)OC']",pcu
105,hMOF-5002878,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(cc(cc1c1ccccc1)c1ccc(cc1)C(=O)[O-])c1ccccc1', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1cc(c2ccccc2)c(cc1c1ccccc1)c1ccc(cc1)C(=O)[O-]']",pcu
106,hMOF-5013426,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12CC(Br)(Br)C(C(C1Br)Br)(C(C2Br)(Br)Br)C#CC(=O)[O-]', '[O-]C(=O)C12CC(Br)C(CC1Br)(C(C2Br)Br)C(=O)[O-]', '[O-]C(=O)C#CC12CCC(CC1)(C(C2)(Br)Br)C#CC(=O)[O-]']",pcu
107,hMOF-5011970,['[Zn][O]([Zn])([Zn])[Zn]'],"['Nc1cc(ccc1N=Nc1cc(N)c(c(c1N)N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC12CCC(CC1N)(C(C2N)(N)N)C#CC(=O)[O-]']",pcu
108,hMOF-5012954,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(C)(C)C(C(C1C)C)(C(C2(C)C)(C)C)C#CC(=O)[O-]']",pcu
109,hMOF-5031935,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]']",pcu
110,hMOF-8788,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(Br)c2c(c1)C=[C]C(=C2Br)C(=O)[O-]', '[O-]C(=O)c1cc(Br)c2=C(Br)C(=[C]C=c2c1)C(=O)[O-]', '[O-]C(=O)c1cc(Br)c(c(c1Br)Br)C(=O)[O-]', '[O-]C(=O)C1=[C]C=c2c(=C1)c(Br)cc(c2)C(=O)[O-]']",pcu
111,hMOF-5013020,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C#CC#CC(=O)[O-]'],pcu
112,hMOF-5004777,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C#CC#CC#CC(=O)[O-]'],pcu
113,hMOF-14367,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2cc(O)c3c4c2c(c1)c(O)c(c4cc(c3)C(=O)[O-])O', '[O-]C(=O)c1cc2cc(O)c3c4c2c(c1O)ccc4c(c(c3O)C(=O)[O-])O', '[O-]C(=O)C#Cc1cc(O)c(cc1O)C#CC(=O)[O-]']",pcu
114,hMOF-5057406,['[Zn][Zn]'],"['O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]']",pcu
115,hMOF-5004719,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C#CC#CC#CC(=O)[O-]'],pcu
116,hMOF-5010693,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C12CC(C)(C)C(C(C1C)C)(CC2(C)C)C(=O)[O-]']",pcu
117,hMOF-5068314,['[Cu][Cu]'],"['OC(=NO)C=N', 'OC1C(O)C2(CCC1(C#CC(=O)[O-])C(C2O)O)C#CC(=O)[O-]', '[O-]C(=O)[C]=CC(=[C]C(=O)[O-])O']",pcu
118,hMOF-5036066,['[Zn][Zn]'],"['NC1c2nccnc2C1(N)N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1c(N)c(N)c(c2c1C(N)C2(N)N)C(=O)[O-]']",pcu
119,hMOF-5042601,['[Zn][Zn]'],"['OC1=CC(=C[C]=C1C1=[C]C(=C(C(=[C]1)O)C(=O)[O-])O)C(=O)[O-]', '[O-]C(=O)C#CC12CC(O)(O)C(C(C1O)(O)O)(C(C2(O)O)O)C#CC(=O)[O-]', 'OC1=C([C]=CC(=C1)C(=O)[O-])C1=[C]C(=C(C(=[C]1)O)C(=O)[O-])O', 'OC1=NC=CC(=[C]1)C1=[C]C(=NC=C1)O']",pcu
120,hMOF-5081574,['[Cu][Cu]'],"['Cc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)C)C(=O)[O-])C', '[O-]C(=O)C1=CC=C(C=[C]1)C#Cc1ccc(cc1C)C(=O)[O-]', 'Cc1nccc(c1)N1C(=O)c2ccc3c4c2c(C1=O)c(C)cc4c1c2c3cc(C)c3c2c(c(c1)C)[C]N(C3=O)c1cc(C)nc(c1C)C']",pcu
121,hMOF-5001727,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'CCC(=CC=CC(=O)[O-])C(=O)[O-]', 'CCC(=C(C(=O)[O-])CC)C=CC(=O)[O-]']",pcu
122,hMOF-5054501,['[Zn][Zn]'],"['Cc1cc(ccc1N=Nc1ccc(c(c1)C)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)C)N1[C]c2c(C)c(C)c3c4c2c(C1=O)ccc4C(=O)N([C]3)c1cc(C)c(cc1C)C(=O)[O-]', 'Cc1nccc(c1)N=Nc1c(C)cnc(c1C)C']",pcu
123,hMOF-5065823,['[Cu][Cu]'],"['CC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N']",pcu
124,hMOF-5000544,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",pcu
125,hMOF-5019961,['[Zn][O]([Zn])([Zn])[Zn]'],"['Nc1cc(cc(c1c1ccc(c(c1N)N)C(=O)[O-])N)c1c(N)cc(c(c1N)N)C(=O)[O-]', 'Nc1cc(ccc1c1cc(N)c(c(c1)N)C(=O)[O-])c1c(N)cc(cc1N)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C=Cc1c(N)cc(cc1N)C(=O)[O-]']",pcu
126,hMOF-5017265,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C1=[C]C=C(C=C1)N=NC1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br', '[O-]C(=O)C1=C(Br)C(=C([C]=C1)N=Nc1ccc(c(c1Br)Br)C(=O)[O-])Br', 'Brc1cc(C(=O)[O-])c(cc1N=Nc1cc(Br)c(c(c1)Br)C(=O)[O-])Br']","UNKNOWN,pcu"
127,hMOF-5014772,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=C(C(=O)[O-])C', 'CC(=CC(=O)[O-])C(=CC(=O)[O-])C', '[O-]C(=O)C12C3(C)C4C1(C)C1(C2(C3(C41C(=O)[O-])C)C)C']",pcu
128,hMOF-26018,['[Zn][Zn]'],"['Clc1c(Cl)nccc1C#Cc1c(Cl)cnc(c1Cl)Cl', '[O-]C(=O)c1cc2c(Cl)c(Cl)c3c4c2c(c1Cl)ccc4c(c(c3Cl)C(=O)[O-])Cl', '[O-]C(=O)c1ccc(c(c1Cl)Cl)C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-]']",pcu
129,hMOF-3001896,[],[],
130,hMOF-22349,['[Zn][Zn]'],"['FC1[CH]C2=C1C(=C[C]=C2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C(=O)[O-]', 'Fc1nc2c(nc1F)C(C2(F)F)F']",pcu
131,hMOF-5011445,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12CC(Br)C(C(C1Br)Br)(C(C2(Br)Br)(Br)Br)C#CC(=O)[O-]', 'BrC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'BrC1Cc2c1c(cc(c2C(=O)[O-])Br)C(=O)[O-]']",pcu
132,hMOF-5022346,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1c(C=Cc2c(F)c(F)c(c(c2F)F)C(=O)[O-])ccc(c1F)C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])F', '[O-]C(=O)C#CC12C3(F)C4C2(C2(C1(C3C42C#CC(=O)[O-])F)F)F']",pcu
133,hMOF-18019,['[Zn][Zn]'],"['N#N', '[O-]C(=O)C#Cc1ccc(c(c1)Br)C#CC(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",
134,hMOF-7000755,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C=CC(=CC(=O)[O-])Br', '[O-]C(=O)[C][C](C(=CC(=O)[O-])Br)Br', '[O-]C(=O)C=CC=C(C(=O)[O-])Br', '[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)C12C(Br)C(Br)C(C(C1Br)(Br)Br)(C(C2Br)(Br)Br)C(=O)[O-]', '[O-]C(=O)C=C(C=C(C(=O)[O-])Br)Br']",fcu
135,hMOF-30709,['[Cu][Cu]'],"['[O-]C(=O)C=C(C(=O)[O-])Br', 'N#N', '[O-]C(=O)C#CC(=O)[O-]']",
136,hMOF-5077172,['[Cu][Cu]'],"['n1ccc(cc1)c1nnc(nn1)c1ccncc1', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-]']",pcu
137,hMOF-21904,['[Zn][Zn]'],"['N#Cc1cc(C#Cc2c(C#N)cnc(c2C#N)C#N)c(c(n1)C#N)C#N', 'N#Cc1cc(ccc1C#Cc1c(C#N)cc(c(c1C#N)C#N)C(=O)[O-])C(=O)[O-]', 'N#CC(=CC(=O)[O-])C=CC(=O)[O-]']",pcu
138,hMOF-5059027,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'Nc1nccc(c1)c1cc(N)c(cc1N)c1cc(N)nc(c1N)N', 'Nc1c(N)c(c(cc1c1cc(N)c(cc1N)C(=O)[O-])N)c1ccc(c(c1)N)C(=O)[O-]']",pcu
139,hMOF-5068530,['[Cu][Cu]'],"['[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', 'N#CC12CCC(C(C1O)(O)O)(C(C2(O)O)(O)O)C#N', '[O-]C(=O)c1cc2ccc(c(c2c(c1O)O)O)C(=O)[O-]']",pcu
140,hMOF-5075217,['[Cu][Cu]'],"['N#CC=C(C#N)Cl', 'ClC(=Cc1cc(Cl)c(c(c1)Cl)C(=O)[O-])c1cc(Cl)c(cc1Cl)C(=O)[O-]', '[O-]C(=O)C1=C[C]=C(C(=C1)Cl)C=[C]c1c(Cl)cc(cc1Cl)C(=O)[O-]']",pcu
141,hMOF-5071751,['[Cu][Cu]'],"['[O-]C(=O)C#CC12C3C4[C]2C2(C1[C]3C42C#CC(=O)[O-])Br', 'BrC1=CC(=[C]C=N1)C#C[C]1C=C(Br)N=C(C1(Br)Br)Br', 'Br[C]1C=C(C#CC2=[C]C=NC(=C2)Br)C(C(=N1)Br)(Br)Br', '[O-]C(=O)C1=C[C]=C(C(=C1)Br)C#Cc1ccc(cc1Br)C(=O)[O-]']",pcu
142,hMOF-5074927,['[Cu][Cu]'],"['N#CC(=Cc1ccc(cc1)C(=O)[O-])c1c(C#N)c(C#N)c(c(c1C#N)C#N)C(=O)[O-]', 'N#Cc1cc(C(=O)[O-])c(cc1C=Cc1cc(C#N)c(c(c1C#N)C#N)C(=O)[O-])C#N', 'N#Cc1cnc(c2c1c(C#N)c(C#N)c1c2ccc2c1cncc2)C#N']",pcu
143,hMOF-1329,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1Cl)Cl)C#CC(=O)[O-]']",pcu
144,hMOF-5069829,[],[],
145,hMOF-5075220,['[Cu][Cu]'],"['Clc1cc([C]=Cc2ccncc2Cl)cc(n1)Cl', 'ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C1=C(Cl)C=C([C]=C1)C=[C]c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-]']",pcu
146,hMOF-5016793,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'COC12C3C4C2(C2(C1C3(C42OC)C#CC(=O)[O-])OC)C#CC(=O)[O-]']",pcu
147,hMOF-14528,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1cc(ccc1C#Cc1c(OC)cc(cc1OC)C(=O)[O-])C(=O)[O-]', 'COc1cc(ccc1C#Cc1ccc(cc1)C(=O)[O-])C(=O)[O-]', 'COc1c(cc2c3c1ccc1c3c(cc2)cc(c1OC)C(=O)[O-])C(=O)[O-]']",pcu
148,hMOF-5082700,['[Cu][Cu]'],"['N#CC12CCC(CC1)(CC2)C#N', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C#CC12CCC(CC1)(CC2)C#CC(=O)[O-]']",pcu
149,hMOF-22583,['[Zn][Zn]'],"['[O-]C(=O)C(=O)[O-]', 'c1ccc(cc1)c1cnccc1C#Cc1ccncc1c1ccccc1', '[O][C](C1[CH]C=C(C=C1)C1=[C]C=CC(=C1)C#CC1=CC=[C]C(=C1)C1=C[CH]C(C=C1)[C]([O])[O])[O]']",pcu
150,hMOF-5078078,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c(c1)Cl)c1nnc(nn1)c1ccc(c(c1Cl)Cl)C(=O)[O-]', 'Clc1ncc(c(c1)c1nnc(nn1)c1c(Cl)cnc(c1Cl)Cl)Cl', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Cl)Cl']",pcu
151,hMOF-5004616,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCOC(=CC=C(C(=O)[O-])OCC)C(=O)[O-]']",pcu
152,hMOF-5078592,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1F)C(=O)[O-]', 'Fc1ncc(c(c1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cncc1F)F)F']",pcu
153,hMOF-1002792,['[V]'],"['[O-]C(=O)c1ccc(c2c1CC2(Cl)Cl)C(=O)[O-]', '[O-]C(=O)C1=[C]c2c(C(=C1)Cl)c(Cl)cc1c2cc(Cl)c(c1C(=O)[O-])Cl', '[O]']",rna
154,hMOF-37280,['[Cu][Cu]'],"['[O-]C(=O)c1cc(F)c2c(c1)c1c(F)cc3c(c1cc2F)c(F)c(c(c3)F)C(=O)[O-]', 'N#Cc1cc(F)c(cc1F)C#N', '[O-]C(=O)C#Cc1c(F)c(F)c(c(c1F)F)C#CC(=O)[O-]']",pcu
155,hMOF-5074194,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c(c1)Br)C#CC1=[C]C=C(C(=C1)Br)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)Br)C#CC1=CC(=C(C=[C]1)C(=O)[O-])Br', '[O-]C(=O)c1c(Br)cc(cc1Br)C=[C]c1cc(Br)c(c(c1)Br)C(=O)[O-]', 'Brc1nc(Br)c(c(c1)C#Cc1ccncc1Br)Br']",pcu
156,hMOF-5054358,['[Zn][Zn]'],"['Clc1cnc(c(c1C#Cc1c(Cl)cnc(c1Cl)Cl)Cl)Cl', 'ClO[C]1N(C2=CC=C(C(=[C]2)Cl)C(=O)[O-])C(=O)c2c3c1cc(Cl)c1c3c(c(c2Cl)Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)C1=C(Cl)C=C(C=[C]1)C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-]']",pcu
157,hMOF-6992,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=C(C=C(C(=O)[O-])F)F', '[O-]C(=O)C#CC(=O)[O-]']",pcu
158,hMOF-5043262,['[Zn][Zn]'],"['OC(=C(C(=O)[O-])O)C(=O)[O-]', 'ON=NO', '[O-]C(=O)C#CC12C(O)C(O)C(C(C1O)O)(C(C2O)(O)O)C#CC(=O)[O-]']",
159,hMOF-6003505,['[V]'],"['CCCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2', '[O]', 'CCCO[C]C1(OCCC)C(OCCC)([C]C#CC(=O)[O-])C2(C1(C#CC(=O)[O-])[C]([C]2OCCC)O[CH2])OCCC']",rna
160,hMOF-34427,['[Cu][Cu]'],"['[O-]C(=O)C#CC1=C[C]=C(C=C1)C#CC(=O)[O-]', 'N#Cc1ccc(cc1)C#N', 'Clc1cc(Cl)c2c(c1)c(C(=O)[O-])c(c(c2C(=O)[O-])Cl)Cl']",pcu
161,hMOF-5053884,['[Zn][Zn]'],"['OC1=[N]=C(C(=N[CH]1)O)O', 'OO[C]1N(C2=[C]C=C(C=[C]2)C(=O)[O-])C(=C2[C]3C1=CC=C1C3=C(C(=C2)O)C(=O)N(C1=O)c1ccc(cc1)C(=O)[O-])OO', '[O-]C(=O)c1c(O)cc(cc1O)N1C(=O)c2cc(O)c3c4c2c(C1=O)c(O)c(c4C(=O)N(C3=O)c1cc(O)c(c(c1)O)C(=O)[O-])O']",pcu
162,hMOF-1001578,['[V]'],"['[O-]C(=O)C=CC(=C(C(=O)[O-])N)N', '[O]', 'NC(=CC(=O)[O-])C(=CC(=O)[O-])N']",rna
163,hMOF-5015941,['[Zn][O]([Zn])([Zn])[Zn]'],"['[CH2]OC(=C(C=C=[C](=O)[O-])O[CH2])C=C=[C](=O)[O-]', 'COC12C3C4C1(C(=O)[O-])C1C2(C3(C41)C(=O)[O-])OC', 'COC(=C(C#CC(=O)[O-])OC)C#CC(=O)[O-]']",pcu
164,hMOF-5029189,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1cc(ccc1N1C(=O)c2cc(OC)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1c(OC)c(OC)c(c(c1OC)OC)C(=O)[O-])OC)C(=O)[O-]', '[CH2]OC(=CC=C=[C](=O)[O-])C#CC(=O)[O-]']",pcu
165,hMOF-21988,['[Zn][Zn]'],"['N#Cc1ncc(c(c1)N=Nc1cc(C#N)nc(c1C#N)C#N)C#N', 'N#CC(=CC(=O)[O-])C=CC(=O)[O-]', 'N#Cc1cc(ccc1N=Nc1cc(C#N)c(c(c1)C#N)C(=O)[O-])C(=O)[O-]']",pcu
166,hMOF-23967,['[Zn][Zn]'],"['BrOC(=O)c1cc(Br)c(c2c1[C]=C(Br)C(=[C]2)Br)C(=O)OBr', '[O-]C(=O)C#Cc1ccc(c(c1)Br)C#CC(=O)[O-]', 'N#Cc1cc(Br)c(cc1Br)C#N']",pcu
167,hMOF-5021652,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'CC(=Cc1cc(C)c(c(c1C)C)C(=O)[O-])C1=[C]C=C(C(=C1C)C)C(=O)[O-]']",pcu
168,hMOF-36246,['[Cu][Cu]'],"['Nc1cnccc1c1c(N)cc(cc1N)c1c(N)cnc(c1N)N', '[O-]C(=O)c1ccc(c(c1)N)c1cc(N)c(cc1N)c1ccc(c(c1)N)C(=O)[O-]', '[O-]C(=O)c1cc2c(N)c(N)c3c4c2c(c1N)ccc4cc(c3N)C(=O)[O-]']",pcu
169,hMOF-7778,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C=CC=C(C(=O)[O-])F', '[O-]C(=O)[C]=CC=C(C(=O)[O-])F', '[O-]C(=O)C=CC=[C]C(=O)[O-]']",pcu
170,hMOF-18323,['[Zn][Zn]'],"['Nc1cnc(c(n1)N)N', 'Nc1cc(ccc1C#Cc1cc(N)c(c(c1)N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1N)C(=O)[O-]']",pcu
171,hMOF-20334,['[Zn][Zn]'],"['CCOc1cc(C#N)ccc1C#N', '[O-]C(=O)C=CC(=O)[O-]', 'CCOc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OCC']",pcu
172,hMOF-5010818,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CC1C(C)C2(C(=O)[O-])C(C(C1(C(=O)[O-])C(C2C)C)C)C', '[O-]C(=O)C12CC(C)(C)C(C(C1C)(C)C)(C(C2(C)C)C)C(=O)[O-]']",pcu
