,cif,nodes_cansmi,linkers_cansmi,rcsr
89,hMOF-1653,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCc1cc(cc(c1c1ccc(c(c1)CC)C(=O)[O-])CC)c1ccc(c(c1CC)CC)C(=O)[O-]', 'CCc1c(cc(c(c1CC)c1ccc(cc1CC)C(=O)[O-])CC)c1ccc(c(c1)CC)C(=O)[O-]', 'CCc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])CC']",pcu
90,hMOF-5065965,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
91,hMOF-5020151,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1N)C=C(c1ccc(c(c1N)N)C(=O)[O-])N', '[O-]C(=O)C#CC(=O)[O-]']",pcu
92,hMOF-7000746,[],[],
93,hMOF-34346,['[Cu][Cu]'],"['FC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])F', '[O-]C(=O)c1cc(F)c(c2c1cccc2)C(=O)[O-]', 'Fc1nc2c(nc1F)ccc(c2F)F']",pcu
94,hMOF-15766,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1cc(F)c(c(c1)F)C#CC(=O)[O-]', '[O-]C(=O)C1=[C]C2=C(C=C1)C=[C]C1=C2[C]=C(F)C2=C1[C]=C(C(=C2F)F)C(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",pcu
95,hMOF-5004154,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC(=C(C(=O)[O-])CC)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]']",pcu
96,hMOF-5014809,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=CC(=O)[O-])C=CC(=O)[O-]', 'N#CC12C3C4C2(C2(C1C3(C42)C(=O)[O-])C#N)C(=O)[O-]']",pcu
97,hMOF-2000810,[],[],
98,hMOF-6000758,['[V]'],"['[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']",rna
99,hMOF-1002997,['[V]'],"['CCOc1c(O[CH2])c(cc2c1cc1OCOc3c4c1c2c(OCC)c(c4c(cc3C(=O)[O-])OCC)OCC)C(=O)[O-]', 'CCOc1c(ccc(c1OCC)C#CC(=O)[O-])C#CC(=O)[O-]', '[O]']",rna
100,hMOF-5062891,['[Cu][Cu]'],"['N=Nc1ccc2c(c1)nc(cn2)N=N', 'N=Nc1cc(N=N)c2c(c1N=N)c(ccc2C(=O)[O-])C(=O)[O-]', '[O-][C]=O']",sql
101,hMOF-5061210,['[Cu][Cu]'],"['CCOC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])OCC)OCC', 'CCOC1=N[C]2C(=N[CH]1)C(C2[O])(OCC)OCC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
102,hMOF-27592,['[Cu][Cu]'],"['Cc1cc(c(cc1c1ccc(c(c1)C)C(=O)[O-])C)c1cc(C)c(c(c1C)C)C(=O)[O-]', 'Cc1nc(C)cc(c1)c1ccc(cc1)c1ccnc(c1C)C', 'Cc1cc(C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])C)C']",pcu
103,hMOF-5027619,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOc1cc(c(cc1C(=O)[O-])OCC)N1C(=O)c2cc(OCC)c3c4c2c(C1=O)c(OCC)cc4C(=O)N(C3=O)c1ccc(cc1OCC)C(=O)[O-]', 'CCOc1cc(N=Nc2ccc(cc2)C(=O)[O-])c(c(c1C(=O)[O-])OCC)OCC', 'CCOc1cc(N=Nc2cc(OCC)c(c(c2OCC)OCC)C(=O)[O-])c(c(c1C(=O)[O-])OCC)OCC']",pcu
104,hMOF-5029886,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1C)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N([C]3)c1cc(C)c(c(c1C)C)C(=O)[O-]', 'Cc1c(cc(c(c1C)C(=O)[O-])C)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', 'Cc1cc(ccc1c1nnc(nn1)c1c(C)c(C)c(c(c1C)C)C(=O)[O-])C(=O)[O-]']",pcu
105,hMOF-2000783,['[Cu][Cu]'],"['Fc1c(C#Cc2cc(F)c(c(c2)F)C(=O)[O-])cc(c(c1C#Cc1cc(F)c(c(c1)F)C(=O)[O-])F)C#Cc1ccc(cc1F)C(=O)[O-]', '[O-]C(=O)c1cc(C(=O)[O-])c(c(c1F)C(=O)[O-])F', '[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]', 'Fc1c(C#Cc2ccc(c(c2F)F)C(=O)[O-])cc(c(c1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F)C#Cc1cc(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c(c1)F)C#Cc1c(F)c(C#Cc2cc(F)c(c(c2)F)C(=O)[O-])c(c(c1F)C#Cc1ccc(c(c1F)F)C(=O)[O-])F', '[O-]C(=O)c1ccc(c(c1F)F)C#Cc1cc(C#Cc2cc(F)c(c(c2F)F)C(=O)[O-])cc(c1)C#Cc1c(F)cc(c(c1F)F)C(=O)[O-]']",tbo
106,hMOF-5069246,['[Cu][Cu]'],"['N#CC12C(Cl)C(Cl)C(C(C1Cl)(Cl)Cl)(C(C2(Cl)Cl)Cl)C#N', '[O-]C(=O)C#CC12CC(Cl)C(CC1Cl)(C(C2Cl)Cl)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(Cl)C(C(C1)Cl)(C(C2Cl)Cl)C#CC(=O)[O-]']",pcu
107,hMOF-5030094,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2c(C)c(C)c3c4c2c(C1=O)c(C)c(c4C(=O)N([C]3)c1ccc(cc1C)C(=O)[O-])C', 'Cc1cc(C(=O)[O-])c(c(c1N1[C]C2=c3c(=[C]1)c(C)c(c1c3[C](C(=C2)C)C(=O)N(C1=O)c1cc(C)c(c(c1)C)C(=O)[O-])C)C)C', '[O-]C(=O)c1cc(C)c(cc1C)N1[C]c2ccc3c4c2c(C1=O)ccc4[C]N(C3=O)c1cc(C)c(c(c1C)C)C(=O)[O-]']",pcu
108,hMOF-5036972,['[Zn][Zn]'],"['[O-]C(=O)C=CC(=O)[O-]', '[CH2]OC(=C(C([O])[O])OC)C(=O)[O-]', 'N#CC#CC#N']",pcu
109,hMOF-5009484,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12C(N)C(N)C(C(C1N)N)(C(C2N)(N)N)C(=O)[O-]', '[O-]C(=O)c1c(N)c(N)c(c2c1C(N)C2(N)N)C(=O)[O-]', 'NC1C(N)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])N)N']",pcu
110,hMOF-5014933,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2c(Cl)cc(c(c2c(c1Cl)Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2Cl)C(=O)[O-]', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])Cl)Cl']",pcu
111,hMOF-5004071,[],[],
112,hMOF-6003205,['[V]'],"['[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', '[O]']",rna
113,hMOF-28885,['[Cu][Cu]'],"['N#Cc1cc(ccc1C(=O)[O-])C(=O)[O-]', 'N#Cc1cc(ccc1C#Cc1ccc(c(c1C#N)C#N)C(=O)[O-])C(=O)[O-]', 'c1nccnc1C#N']",pcu
114,hMOF-5034908,['[Zn][Zn]'],"['N#CC#N', 'BrC(=[C][C]=C(C(=O)[O-])Br)C(=O)[O-]', '[O-]C(=O)C=[C][C]=CC(=O)[O-]']",pcu
115,hMOF-5080491,['[Cu][Cu]'],"['Cc1cc(cc(c1N1[C]=c2cc(C)c3=[C]N([C]=c4c3c2c(=[C]1)c(C)c4C)c1c(C)c(C)c(c(c1C)C)C(=O)[O-])C)C(=O)[O-]', 'N#CC12CC(C)C(C(C1)C)(C(C2)C)C#N', '[O-]C(=O)C#CC12CC(C)(C)C(C(C1)(C)C)(CC2C)C#CC(=O)[O-]']",pcu
116,hMOF-5075770,[],[],
117,hMOF-7371,[],[],
118,hMOF-6001298,['[V]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']",rna
119,hMOF-5024015,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1cc2-c3nnc(-c4ccc(cc4C(=[N])[N][C]c4cc(-c5nnc(-c6c(C(=[N])[N][C]c(c1C(=O)[O-])c2)cc(cc6)C(=O)[O-])nn5)cc(c4C(=O)[O-])C#N)C(=O)[O-])nn3', 'N#CC(=CC(=O)[O-])C(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]']",UNKNOWN
120,hMOF-5080922,['[Cu][Cu]'],"['COC1=C[N]C(=O)C(=C1c1nnc(nn1)c1c(OC)cnc(c1[O])OC)OC', '[CH3]', '[CH2]', 'COc1cc(C(=O)O)c(cc1c1nnc(nn1)c1cc(OC)c(c(c1OC)[O])C(=O)[O-])OC', 'COc1cc(c(cc1C(=O)[O-])OC)N1C(=O)c2ccc3c4c2c(C1=O)c(OC)c(c4C(=O)N(C3=O)c1ccc(cc1OC)C(=O)[O-])OC']","pcu,sql"
121,hMOF-5043679,['[Zn][Zn]'],"['[O-]C(=O)C#CC12CC(Br)C(C(C1Br)(Br)Br)(C(C2(Br)Br)Br)C#CC(=O)[O-]', 'Brc1cc(Br)c2c(n1)ccc1c2cncc1', '[O-]C(=O)c1cc2c3c(Br)cc(c(c3cc(c2cc1Br)Br)C(=O)[O-])Br']",pcu
122,hMOF-5071482,['[Cu][Cu]'],"['N#CC12C3C4C2C2(C1C3C42C#N)F', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])F', '[O-]C(=O)C#CC(=O)[O-]']",pcu
123,hMOF-5073028,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', 'CCC12C3C4C2(C2C1C3(C42)C#CC(=O)[O-])C#CC(=O)[O-]']",pcu
124,hMOF-5021851,['[Zn][O]([Zn])([Zn])[Zn]'],"['OC(=Cc1ccc(c(c1O)O)C(=O)[O-])c1ccc(c(c1)O)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
125,hMOF-20086,['[Zn][Zn]'],"['[O-]C(=O)C=[C]C(=O)[O-]', 'Cl[C]1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'Cl[C]1Cc2c1nc(c(n2)Cl)Cl']",pcu
126,hMOF-28003,[],[],
127,hMOF-441,['[Zn][O]([Zn])([Zn])[Zn]'],"['FC1=C([C]=CC(=C1F)C(=O)[O-])C1=[C]C=C(C=C1)C(=O)[O-]', 'FC1=C(F)C(=C[C]=C1C1=[C]C=C(C=C1)C(=O)[O-])C(=O)[O-]', 'Fc1cc(ccc1c1cc(F)c(cc1F)C(=O)[O-])c1c(F)cc(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)c1c(F)cc(c(c1F)F)C(=O)[O-]']",pcu
128,hMOF-5043597,[],[],
129,hMOF-1004512,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]', '[O-]C(=O)c1cc(O)c(c(c1O)O)C(=O)[O-]', '[O-]C(=O)c1cc(O)c2c(c1)c1c(O)c(O)c3c(c1cc2)cc(c(c3)O)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1O)O)C(=O)[O-]']",hex
130,hMOF-7002626,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['BrOC(=O)C1=C2[C]=Cc3c(C2=[C]C(=C1Br)Br)cc(c(c3Br)Br)C(=O)[O-]', 'BrOC1=c2ccc3=C(OBr)N(C(=c4c3c2c(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OBr)c(Br)c4)OBr)C1=[C]C=C([C]=[C]1)C(=O)[O-]', 'Brc1cc2C3=C([C]=C(c2c(c1)C(=O)[O-])Br)C(=CC(=[C]3)C(=O)[O-])Br']",pcu
131,hMOF-5013850,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1C)C)c1ccc(cc1)c1ccc(c(c1C)C)C(=O)[O-]', 'Cc1cc(c(cc1c1ccc(cc1)C(=O)[O-])C)c1ccc(c(c1)C)C(=O)[O-]', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])C)C)C']",pcu
132,hMOF-5047681,['[Zn][Zn]'],"['Oc1ccc2c(c1)nc1c(n2)cccc1O', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])O', '[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])O)O']",pcu
133,hMOF-5059568,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]', 'N#CC#N', '[O-]C(=O)c1ccc(c(c1)c1ccccc1)C#Cc1ccc(cc1c1ccccc1)C(=O)[O-]']",pcu
134,hMOF-18085,['[Zn][Zn]'],"['N#Cc1ccc(c(c1)C#N)C#N', '[O-]C(=O)C#CC(=O)[O-]', 'N#Cc1c(ccc(c1C#N)C#CC(=O)[O-])C#CC(=O)[O-]']",pcu
135,hMOF-5043656,['[Zn][Zn]'],"['[CH2]OC1[C](C#CC(=O)[O-])CCC(C1(OC)OC)([CH2])C#CC(=O)[O-]', 'COc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1OC)OC', 'COc1ccc2c(c1)nc1c(n2)c(OC)c(cc1)OC']",pcu
136,hMOF-7638,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=CC(=O)[O-])C(=O)[O-]', 'N#CC(=CC=CC(=O)[O-])C(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]']",pcu
137,hMOF-5004782,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)C#CC#CC#CC(=O)[O-]'],pcu
138,hMOF-5075129,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'Nc1nccc(c1)C=Cc1ccnc(c1N)N']",pcu
139,hMOF-5065664,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC#N', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",pcu
140,hMOF-5079566,['[Cu][Cu]'],['COc1cc(cc(c1N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(OC)c(c(c1)OC)C(=O)[O-])OC)OC)C(=O)[O-]'],pcu
141,hMOF-5012590,['[Zn][O]([Zn])([Zn])[Zn]'],"['BrOC(=O)c1c2=[C]C(=[C]C=c2c(c2c1cccc2)C(=O)[O-])Br', 'BrO[C](c1c2[C]=C[C]=Cc2c(c2=C(C=C[C]=c12)Br)C(=O)[O-])OBr', '[O-]C(=O)C#CC12CC(Br)C(C(C1Br)(Br)Br)(CC2(Br)Br)C#CC(=O)[O-]']","pcu,sql"
142,hMOF-5047883,['[Zn][Zn]'],"['[O-]C(=O)C#CC12C3C4C2C2(C1[C]3C42C#CC(=O)[O-])Br', '[O-]C(=O)c1cc(Br)c2c(c1)c1[C]=[C]c3c(-c1cc2Br)cc(c(c3)Br)C(=O)[O-]', 'BrC1=N[C]=c2c(=C1)ccc1c2cc(Br)c2c1[C]=NC=C2Br']",pcu
143,hMOF-5038321,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N#CC#N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",pcu
144,hMOF-5010668,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C12C(Cl)C(Cl)C(C(C1Cl)(Cl)Cl)(CC2(Cl)Cl)C(=O)[O-]']",pcu
145,hMOF-15374,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#Cc1c(C(=O)[O-])c(C#N)c2c3c1c(C#N)c(C#N)c1c3c(c(c2C#N)C#N)c(c(c1)C(=O)[O-])C#N', 'N#Cc1c(C(=O)[O-])c(C#N)c2c3c1ccc1c3c(cc2)cc(c1)C(=O)[O-]', 'N#Cc1cc2c(C#N)c(C(=O)[O-])c(c3c2c2c1cc(C(=O)[O-])c(c2cc3)C#N)C#N']",pcu
146,hMOF-30303,['[Cu][Cu]'],"['COc1cc(C(=O)[O-])c(cc1N=Nc1cc(OC)c(c(c1[O])OC)C(=O)[O-])OC', 'COc1cc(cc(c1N=Nc1c(OC)cc(c(c1OC)OC)C(=O)[O-])OC)C(=O)[O-]', 'COC1=N[CH]C(=C([C]1OC)N=Nc1ccncc1)OC']","pcu,sql"
147,hMOF-5082933,['[Cu][Cu]'],"['N#CC12C3C4C2(C2(C1C3(C42C#N)OC)OC)OC', 'COc1cc(cc(c1N1C(=O)c2c(OC)cc3c4c2c(C1=O)c(OC)cc4c1c2c3cc(OC)c3c2c(c(c1[O])OC)C(=O)N(C3=O)c1c(OC)c(OC)c(c(c1OC)OC)C(=O)[O-])OC)C(=O)[O-]', 'COC12C3C4C2(C2(C1C3(C42OC)C#CC(=O)[O-])OC)C#CC(=O)[O-]']","pcu,sql"
148,hMOF-715,['[Zn][O]([Zn])([Zn])[Zn]'],"['NC1Cc2c1c(cc(c2C(=O)[O-])N)C(=O)[O-]', '[O-]C(=O)c1cc(N)c(c(c1)N)C(=O)[O-]', '[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-]']",pcu
149,hMOF-5082299,['[Cu][Cu]'],"['N#Cc1nc(C#N)c2c(c1)c(C#N)c(c1c2cc(C#N)c2c1cnc(c2C#N)C#N)C#N', 'N#Cc1c(C(=O)[O-])c(C#N)c2c(c1C#N)ccc1c2cc(C#N)c2c1c(C#N)c(cc2C#N)C(=O)[O-]', 'N#Cc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)c(C#N)cc4c1c2c3ccc3c2c(cc1C#N)[C]1N(C3=O)[C]2C=CC(=CC2=C(O1)[N])C(=O)[O-]']",pcu
150,hMOF-18654,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'c1ccc(cc1)c1nccc(c1)C#Cc1ccnc(c1c1ccccc1)c1ccccc1']","pcu,sql"
151,hMOF-5053735,['[Zn][Zn]'],"['Brc1cnc(c(c1c1nnc(nn1)c1c(Br)c(Br)nc(c1Br)Br)Br)Br', '[O-]C(=O)c1cc(Br)c(c(c1)Br)c1nnc(nn1)c1c(Br)c(Br)c(c(c1Br)Br)C(=O)[O-]', 'Brc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])Br']",pcu
152,hMOF-5011353,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C1=CC(=C([C]=C1C)c1ccc(cc1C)c1ccc(c(c1)C)C(=O)[O-])C', '[O-]C(=O)c1ccc(cc1)c1cc(C)c(cc1C)c1cc(C)c(c(c1C)C)C(=O)[O-]', '[O-]C(=O)C#CC12CCC(C(C1)C)(C(C2C)C)C#CC(=O)[O-]']",pcu
153,hMOF-5005134,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'Cc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1C', '[O]', '[O][C]c1c2c(C)cccc2c(c2c1cc(C)cc2C)C(=O)[O-]']",pcu
154,hMOF-5005967,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'CCOc1c(cc(c(c1OCC)C(=O)[O-])OCC)C(=O)[O-]', 'CCOc1cc(ccc1C(=O)[O-])C(=O)[O-]']",pcu
155,hMOF-28277,['[Cu][Cu]'],['COc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]'],pcu
156,hMOF-5009767,['[Zn][O]([Zn])([Zn])[Zn]'],"['Cc1cc(cc(c1C#Cc1ccc(c(c1C)C)C(=O)[O-])C)C(=O)[O-]', 'Cc1cc(ccc1C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C12C(C)C(C)C(C(C1C)(C)C)(C(C2(C)C)C)C(=O)[O-]']",pcu
157,hMOF-23429,['[Zn][Zn]'],"['[O-]C(=O)C=C(C(=O)[O-])Br', '[O-]C(=O)C=CC(=O)[O-]', 'Brc1nc(Br)c(c2c1ccnc2)Br']",pcu
158,hMOF-2000872,[],[],
159,hMOF-5072191,['[Cu][Cu]'],"['[O-]C(=O)C=C(C(=C(C(=O)[O-])N)N)N', '[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])N)N', 'NN=CC(=[NH2])[N]N']",pcu
160,hMOF-5051094,[],[],
161,hMOF-5009871,['[Zn][O]([Zn])([Zn])[Zn]'],"['Cc1c(N=Nc2cc(C)c(c(c2)C)C(=O)[O-])ccc(c1C)C(=O)[O-]', '[O-]C(=O)C12CC(C)C(C(C1C)C)(C(C2(C)C)(C)C)C(=O)[O-]', '[O-]C(=O)c1cc(C)c(cc1C)N=Nc1cc(C)c(cc1C)C(=O)[O-]']",pcu
162,hMOF-6002893,['[V]1[V]O1'],"['CCCc1cc(ccc1N=Nc1ccc(cc1)C(=O)[O-])C(=O)[O-]', 'CCCC12C3(CCC)C4C1(C(=O)[O-])C1(C2(C3(C41CCC)C(=O)[O-])CCC)CCC', '[O]']",UNKNOWN
163,hMOF-5068322,['[Cu][Cu]'],"['N#CC(=CC(=O)[O-])C=C(C(=O)[O-])C#N', 'N#CN=C(C#N)C=N', 'N#CC1C(C#N)C2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2C#N']",pcu
164,hMOF-5068454,['[Cu][Cu]'],['[O-]C(=O)C#CC12C3[C]=CC=CC4[CH]C5C(=CC=CC45)C42C2=CC=CC5C2C2C(=CC=CC52)C1(CC1(C3(c2ccccc2)C2=CC=CC3C2C2[C](C41)C=C[CH]C32)C#CC(=O)[O-])c1ccccc1'],"ERROR,UNKNOWN"
165,hMOF-25333,['[Zn][Zn]'],"['COc1nccc(c1)N=Nc1ccnc(c1OC)OC', '[CH2]Oc1cc(ccc1N=Nc1ccc(c(c1OC)OC)C(=O)[O-])C(=O)[O-]', 'COc1c(OC)c(cc2c1c([O])cc1c2cccc1C(=O)[O-])C(=O)[O-]']",pcu
166,hMOF-5044488,['[Zn][Zn]'],"['Fc1nc(F)cc(c1)c1c(F)cc(c(c1F)F)c1cc(F)ncc1F', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])F', '[O-]C(=O)c1ccc(c(c1)F)c1c(F)c(F)c(c(c1F)F)c1ccc(c(c1)F)C(=O)[O-]']",pcu
167,hMOF-25180,['[Zn][Zn]'],"['Oc1c(O)c2ncccc2c2c1ccnc2', '[O-]C(=O)c1cc2c(cc1O)ccc1c2ccc(c1C(=O)[O-])O', '[O-]C(=O)C#Cc1cc(O)c(c(c1O)O)C#CC(=O)[O-]']",pcu
168,hMOF-5077008,['[Cu][Cu]'],"['[O-]C(=O)c1cc(Cl)c2c(c1)ccc(c2)C(=O)[O-]', '[O-]C(=O)c1c(Cl)cc(cc1Cl)c1nnc(nn1)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-]', 'Clc1ncc(c2c1ccnc2)Cl']",pcu
169,hMOF-5033473,['[Zn][O]([Zn])([Zn])[Zn]'],"['BrOC1=C2C=[C]c3c4=C2C(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OBr)[C](Br)C=c4c1c2c3ccc3c2[C](C(=[C]1)Br)C(=O)N([C]3OBr)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br', 'BrO[C]1N(C2=[C]C(=C(C(=C2)Br)C(=O)[O-])Br)C(=O)c2c3c1ccc1c3c(cc2)c2c3c1cc(Br)c1c3c(cc2)C(=O)N([C]1OBr)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br', 'BrO[C]1N(C2=CC=C(C(=[C]2)Br)C(=O)[O-])C(=O)c2c3c1c(Br)cc1c3c(cc2Br)c2c3c1cc(Br)c1c3c(c(c2Br)Br)C(=O)N([C]1OBr)C1=CC=C(C=[C]1)C(=O)[O-]', 'BrO[C]1N(C2=CC(=C(C(=[C]2)Br)C(=O)[O-])Br)C(=O)c2c3c1ccc1c3c(cc2)c2c3c1cc(Br)c1c3c(cc2)C(=O)N([C]1OBr)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br']",pcu
170,hMOF-1001603,['[V]'],"['[O-]C(=O)C=CC(=CC(=O)[O-])O', '[O-]C(=O)C=CC=C(C(=O)[O-])O', '[O]']",rna
171,hMOF-7003288,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['BrO[C]1N(C2=CC(=C(C=[C]2)C(=O)[O-])Br)C(=O)C2=C(Br)[C]=c3c4c2c1c(Br)c(Br)c4c1cc(Br)c2c4c1c3ccc4C(=O)N([C]2OBr)C1=CC=C([C]=[C]1)C(=O)[O-]', 'Brc1cc(ccc1[C]=Cc1cc(Br)c(c(c1)Br)C(=O)[O-])C(=O)[O-]', 'BrOC1=C2[CH]C=c3c4=C2C(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OBr)C=[C]c4c1c2c3cc(Br)c3c2c(cc1)c(=O)n(c3OBr)C1=CC=C(C=[C]1)C(=O)[O-]']",pcu
172,hMOF-1002493,[],[],
173,hMOF-31391,['[Cu][Cu]'],"['[O-]C(=O)C=CC(=CC(=O)[O-])Br', 'BrN=CC=N', '[O-]C(=O)C#CC(=O)[O-]']",pcu
174,hMOF-30192,['[Cu][Cu]'],"['CCCOc1cc(N=Nc2ccc(c(c2)OCCC)C(=O)[O-])ccc1C(=O)[O-]', 'CCCOc1ncc(c(c1)C#Cc1c(OCCC)cncc1OCCC)OCCC']","pcu,sql"
175,hMOF-5060536,['[Cu][Cu]'],['[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]'],pcu
176,hMOF-5002449,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4c(c(c3Cl)C(=O)[O-])Cl)Cl', '[O-]C(=O)c1cc2c(Cl)cc3c4c2c(c1)c(Cl)c(c4cc(c3Cl)C(=O)[O-])Cl']",pcu
