,cif,nodes_cansmi,linkers_cansmi,rcsr
80,hMOF-15932,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)O)C#Cc1cc(O)c(cc1O)C(=O)[O-]', 'Oc1c(C#Cc2c(O)c(O)c(c(c2O)O)C(=O)[O-])ccc(c1O)C(=O)[O-]', '[O-]C(=O)C1=[C]c2c(C(=C1)O)cc(c1-c3c(C=[C]c21)ccc(c3)C(=O)[O-])O']",pcu
81,hMOF-5844,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCc1c(C(=O)[O-])c2CC(c2c(c1CCC)C(=O)[O-])(CCC)CCC', 'CCCC1C(CCC)c2c1c(C(=O)[O-])c(cc2C(=O)[O-])CCC', 'CCCC(=CC(=O)[O-])C(=C(C(=O)[O-])CCC)CCC']",pcu
82,hMOF-5009772,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1C)C#Cc1c(C)cc(c(c1C)C)C(=O)[O-]', '[O-]C(=O)C12CCC(C(C1)C)(C(C2C)C)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1C)C)C#Cc1c(C)cc(c(c1C)C)C(=O)[O-]']",pcu
83,hMOF-31968,['[Cu][Cu]'],"['CCC(=CC(=O)[O-])C=CC(=O)[O-]', 'CCc1nccc(c1)c1ccncc1CC', 'CCc1cc(ccc1C(=O)[O-])c1ccc(c(c1)CC)C(=O)[O-]']",pcu
84,hMOF-3347,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1c(ccc(c1[O])C(=O)[O-])c1ccc(c(c1)OC)C(=O)[O-]', 'COc1cc(ccc1c1cc(OC)c(c(c1)OC)C(=O)[O-])C(=O)[O-]', '[CH3]', 'COc1cc(C(=O)[O-])c(cc1N=Nc1cc(OC)c(c(c1)OC)C(=O)[O-])OC']","pcu,sql"
85,hMOF-5052514,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', 'n1cc2ccc3c4c2c(c1)ccc4cnc3', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]']",pcu
86,hMOF-5021809,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1cc(C)c(c(c1C)C)C=Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-]']",pcu
87,hMOF-7000712,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['[O-]C(=O)C12CCC(C(C1C)C)(C(C2C)(C)C)C(=O)[O-]', 'Cc1cc(C(=O)[O-])c(cc1C#Cc1cc(C)c(c(c1)C)C(=O)[O-])C', 'Cc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)C)C(=O)[O-])C']",pcu
88,hMOF-5054084,['[Zn][Zn]'],"['ClC1Cc2c1nc(c(n2)Cl)Cl', 'ClO[C]1C2=C3[C]4C(=C(OCl)N([C](C4=C(C=C3C(=O)N1C1=CC=C([C]=[C]1)C(=O)[O-])Cl)OCl)C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)C=C2', '[O-]C(=O)c1cc(Cl)c(c2c1C(Cl)C2Cl)C(=O)[O-]']",pcu
89,hMOF-5020020,['[Zn][O]([Zn])([Zn])[Zn]'],"['FC(=Cc1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)C(=C(c1ccc(c(c1F)F)C(=O)[O-])F)F', 'FC1C(F)c2c1c(ccc2C(=O)[O-])C(=O)[O-]']",pcu
90,hMOF-5077364,['[Cu][Cu]'],['CCOC1=CN=[C]C(=C1c1nnc(nn1)c1ccnc(c1O[CH])OCC)OCC'],pcu
91,hMOF-19074,['[Zn][Zn]'],"['[O]', 'CCc1nccc(c1)c1c(CC)cnc(c1CC)CC', 'CCc1cc(C(=O)[O-])c(cc1N=Nc1c(CC)c(CC)c(c(c1CC)CC)C(=O)[O-])CC', 'CCc1cc(C(=O)[O-])c(cc1c1ccc(c(c1)CC)[C][O])CC']","pcu,sql"
92,hMOF-5000250,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1cc(N)c(cc1N)c1ccc(c(c1N)N)C(=O)[O-]', '[O-]C(=O)c1cc(N)c(cc1N)c1cc(N)c(cc1N)C(=O)[O-]']",pcu
93,hMOF-2934,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOc1c(C#CC(=O)[O-])ccc(c1[O])C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', 'CCCOc1cc(C#Cc2ccc(cc2)C(=O)[O-])ccc1C(=O)[O-]']","pcu,sql"
94,hMOF-8804,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O]', 'CCc1c(ccc(c1CC)C(=O)[O-])C(=O)[O-]', 'CCc1cc(cc(c1C(=O)[O-])CC)C(=O)[O-]', '[O][C]c1cc2cc(CC)c(cc2cc1CC)C(=O)[O-]']",pcu
95,hMOF-30204,['[Cu][Cu]'],"['Fc1nccc(c1)N=Nc1cc(F)nc(c1F)F', 'Fc1cc(C(=O)[O-])c(cc1N=Nc1cc(F)c(c(c1F)F)C(=O)[O-])F', 'Fc1cc(C(=O)[O-])c(cc1N=Nc1c(F)cc(cc1F)C(=O)[O-])F']",pcu
96,hMOF-5037839,['[Zn][Zn]'],['N#CC#CC#N'],pcu
97,hMOF-5064145,['[Cu][Cu]'],"['[O-]C(=O)C#Cc1cc(C)c(cc1C)C#CC(=O)[O-]', 'N#Cc1cc(C)c(c(c1C)C)C#N', 'CC(=CC#CC(=O)[O-])C#CC(=O)[O-]']",pcu
98,hMOF-10510,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', 'CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])ccc(c2CC)CC', 'CCc1ccc2c(c1)c(cc(c2C(=O)[O-])CC)C(=O)[O-]']",pcu
99,hMOF-5082029,['[Cu][Cu]'],"['[CH3]', 'COc1cc2c3ccc4c5c3c(c3c2c2c1C(=O)N(c1ccncc1[O])C(=O)c2cc3)ccc5C(=O)N(C4=O)c1ccncc1OC', 'COc1cc(cc(c1N1C(=O)C2=C(OC)[C]=c3c4c2c(C1=O)c(OC)c(c4c1c2c3[C]=C(OC)C3=c2c(cc1)C(=O)N(C3=O)c1cc(OC)c(c(c1)OC)C(=O)[O-])OC)OC)C(=O)[O-]', 'COc1c(ccc(c1OC)N1C(=O)c2ccc3c4c2c(C1=O)c(OC)cc4c1c2c3c(OC)cc3c2c(cc1OC)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C(=O)[O-]']","pcu,sql"
100,hMOF-5033150,['[Zn][O]([Zn])([Zn])[Zn]'],"['Nc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])N', 'N[NH2]c1cc2C(=O)N(c3ccc(c(c3)N)C(=O)[O-])C(=O)C3=c2c2c1c1=[C]C(=C4c5c1c(c2[C]=C3)c(cc5C(=O)N(C4=O)c1ccc(c(c1)N)C(=O)[O-])[NH2]N)N', '[O-]C(=O)c1cc(N)c(c(c1)N)c1nnc(nn1)c1c(N)cc(c(c1N)N)C(=O)[O-]']",pcu
101,hMOF-2929,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCOc1c(ccc(c1OCCC)C(=O)[O-])C#Cc1c(OCCC)c(OCCC)c(c(c1OCCC)OCCC)C(=O)[O-]', 'CCCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', 'CCCOc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])OCCC)OCCC']","pcu,sql"
102,hMOF-27525,['[Cu][Cu]'],"['CCCc1nccc(c1)c1ccc(c(c1)CCC)c1ccnc(c1)CCC', 'CCCc1cc(C(=O)[O-])c(cc1C(=O)[O-])CCC', 'CCCc1c(cc(c(c1CCC)C(=O)[O-])CCC)C(=O)[O-]']",pcu
103,hMOF-5022513,['[Zn][O]([Zn])([Zn])[Zn]'],"['FC(=Cc1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'FC(=C(c1ccc(cc1)C(=O)[O-])F)c1ccc(cc1)C(=O)[O-]', 'FC(=Cc1cc(F)c(c(c1F)F)C(=O)[O-])c1ccc(c(c1F)F)C(=O)[O-]']",pcu
104,hMOF-5050777,['[Zn][Zn]'],"['CC1=CC(=[C]C(=N1)C)[C]=Cc1cc(C)nc(c1C)C', '[CH3]', '[O-]C(=O)C#CC12C3(C)C4C2(C2(C1(C3C42C#CC(=O)[O-])C)C)C', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])C']",pcu
105,hMOF-5082358,['[Cu][Cu]'],['N#CC#N'],pcu
106,hMOF-22840,['[Zn][Zn]'],"['[O-]C(=O)C1=C(N)c2c(C=[C]1)cc(c(c2N)N)C(=O)[O-]', '[O-]C(=O)C1=CC(=C(C(=[C]1)N)C(=O)[O-])N', 'Nc1cnc(c(n1)N)N']",pcu
107,hMOF-5019890,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",pcu
108,hMOF-5045524,['[Zn][Zn]'],"['[O-]C(=O)c1cc2=c3c(C)cc4c(c3=[C]C=c2cc1C)cc(c(c4)C)C(=O)[O-]', 'Cc1c(C)c2ccncc2c2c1c1cncc(c1c(c2)C)C', '[O-]C(=O)C12C3C4(C2(C2C1(C3(C42C(=O)[O-])C)C)C)C']",pcu
109,hMOF-5072185,['[Cu][Cu]'],"['CCCC12C3C4(C2(C2C1(C3(C42CCC)CCC)C#CC(=O)[O-])CCC)C#CC(=O)[O-]', 'CCCN=CC=NCCC', 'CCCC(=CC(=O)[O-])C(=C(C(=O)[O-])CCC)CCC']",pcu
110,hMOF-23626,['[Zn][Zn]'],['CCCc1c(CCC)c2cc(ccc2c(c1C(=O)[O-])C[CH2])C(=O)[O-]'],pcu
111,hMOF-5042864,['[Zn][Zn]'],"['N#Cc1ccc(cc1)C#N', '[O-]C(=O)C#CC12CCC(CC1)(CC2)C#CC(=O)[O-]']",pcu
112,hMOF-5078515,['[Cu][Cu]'],['COc1cc(ccc1c1nnc(nn1)c1cc(OC)c(cc1OC)C(=O)[O-])C(=O)[O-]'],"pcu,sql"
113,hMOF-5071122,['[Cu][Cu]'],"['[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-]', 'Cc1cnc(c(n1)C)C', '[O-]C(=O)C#CC12C3C4C2(C2(C1(C3C42C#CC(=O)[O-])C)C)C']",pcu
114,hMOF-5004351,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCCC(=C(C(=O)[O-])CCC)C=CC(=O)[O-]', 'CCCC(=CC(=O)[O-])C=CC(=O)[O-]']",pcu
115,hMOF-16131,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=C(C(=O)[O-])C#N)C(=O)[O-]', 'N#Cc1cc2cc(C#N)c3c(c2cc1C(=O)[O-])ccc1c3cc(cc1)C(=O)[O-]']",pcu
116,hMOF-5079355,['[Cu][Cu]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'CCCON=CC(=N)OCCC']","pcu,sql"
117,hMOF-33927,['[Cu][Cu]'],"['[O-]C(=O)C=CC(=O)[O-]', 'CN=N', '[O-]C(=O)c1ccc2c(c1)c(C)c(c(c2)C(=O)[O-])C']",
118,hMOF-5080326,['[Cu][Cu]'],"['CCCc1c(CCC)c2C(=O)N([C]c3c2c2c1C(=O)N([C]c2cc3)c1cc(CCC)c(cc1CCC)C(=O)[O-])c1cc(CCC)c(cc1CCC)C(=O)[O-]', 'CCCC(=C(C#CC(=O)[O-])CCC)C#CC(=O)[O-]', 'CCCC(=C(C#N)CCC)C#N']",pcu
119,hMOF-4000028,[],[],
120,hMOF-5000257,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C1=C[C]=C(C(=C1)O)c1ccc(cc1O)C(=O)[O-]']",pcu
121,hMOF-35647,['[Cu][Cu]'],"['CCc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])CC)CC', 'CCc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])CC', 'CCc1ccc2c(n1)ccc1c2cncc1']",pcu
122,hMOF-5054254,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(cc1C)N1C(=O)c2cc(C)c3c4c2c(C1=O)c(C)c(c4C(=O)N([C]3)c1cc(C)c(cc1C)C(=O)[O-])C', 'N#Cc1cc(C)c(c(c1)C)C#N', '[O-]C(=O)C1=[C]C(=C(C=C1)N1[C]c2c(C)c(C)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C)C']",pcu
123,hMOF-31242,['[Cu][Cu]'],"['CCCC(=C(C(=O)[O-])CCC)C=CC(=O)[O-]', 'CCCc1nc(CCC)cc(c1)c1c(CCC)cnc(c1CCC)CCC']",pcu
124,hMOF-36050,['[Cu][Cu]'],"['[O-]C(=O)C1=CC=[C]C2=C1C=[C]c1c2cc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)C1=[C]C=C(C(=C1C=[C]2)C(=O)[O-])F', 'Fc1nc2ccc3c(c2cc1F)cnc(c3F)F']",pcu
125,hMOF-17063,['[Zn][Zn]'],"['Fc1cc(ccc1c1ccc(c(c1F)F)C(=O)[O-])c1cc(F)c(c(c1F)F)C(=O)[O-]', 'Fc1ncc(c(c1)c1ccc(c(c1F)F)c1cc(F)nc(c1F)F)F', 'Fc1cc(c(c(c1c1ccc(c(c1)F)C(=O)[O-])F)F)c1c(F)cc(cc1F)C(=O)[O-]']",pcu
126,hMOF-5036594,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCCc1nccc(c1)C#Cc1ccncc1CCC', 'CCCc1cc(cc(c1C#Cc1ccc(c(c1CCC)CCC)C(=O)[O-])CCC)C(=O)[O-]']",pcu
127,hMOF-5036353,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-]', 'N#Cc1cc(F)c(c(c1F)F)C#N']",pcu
128,hMOF-28728,['[Cu][Cu]'],"['N#Cc1ccc(c(c1C)C)C#N', '[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1cc(C)c(c(c1C)C)C#CC(=O)[O-]']",pcu
129,hMOF-5030931,['[Zn][O]([Zn])([Zn])[Zn]'],"['ClOC1=C2[C](Cl)[C]=c3c4c2c(=C(N1C1=[C]C(=C(C=[C]1)C(=O)[O-])Cl)OCl)c(Cl)cc4c1c2c3[C]=C(Cl)[C]3c2c(c(c1)Cl)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', 'Clc1cc(cc(c1C#Cc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1Cl)Cl)C#Cc1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-]']",pcu
130,hMOF-20712,[],[],
131,hMOF-6364,[],[],
132,hMOF-23366,['[Zn][Zn]'],"['CCC1=CC(=C[C]=C1C(=O)[O-])N=Nc1ccc(cc1)C(=O)[O-]', 'CCC1=C([C]=CC(=C1)N=Nc1ccc(cc1)C(=O)[O-])C(=O)[O-]']","pcu,sql"
133,hMOF-10739,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O]', 'CCc1cc([C][O])c(cc1C#Cc1ccc(c(c1)CC)C(=O)[O-])CC', 'CCc1cc(C(=O)[O-])c(c(c1C#Cc1cc(CC)c(c(c1CC)CC)C(=O)[O-])CC)CC', 'CCc1cc2c(C(=O)[O-])c(CC)c(c(c2c(c1CC)CC)C(=O)[O-])CC']",pcu
134,hMOF-5030461,['[Zn][O]([Zn])([Zn])[Zn]'],"['Fc1cc(ccc1c1cc(F)c(c(c1)F)C(=O)[O-])c1ccc(c(c1)F)C(=O)[O-]', 'Fc1cc(ccc1c1c(F)cc(c(c1F)F)C(=O)[O-])c1cc(F)c(c(c1F)F)C(=O)[O-]', 'Fc1c(F)c(C(=O)[O-])c(c(c1N1C(=O)C2=C[C]=c3c4c2c(C1=O)ccc4c1c2c3=[C]C=C3c2c(cc1F)C(=O)N(C3=O)c1ccc(c(c1)F)C(=O)[O-])F)F']",pcu
135,hMOF-5049655,['[Zn][Zn]'],"['[O-]C(=O)C=C[C]=CC(=O)[O-]', 'Cc1c([C]=Cc2ccc(cc2)C(=O)[O-])ccc(c1C)C(=O)[O-]', 'CN=CC(=NC)C']",pcu
136,hMOF-5016901,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])CC', 'CCC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42CC)CC)C#CC(=O)[O-])CC', 'CCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]']",pcu
137,hMOF-5050517,['[Zn][Zn]'],"['Fc1cc(ccc1C=C(c1c(F)cc(c(c1F)F)C(=O)[O-])F)C(=O)[O-]', 'FC1CN2C(CN1C(C2(F)F)F)F', '[O-]C(=O)C12CC(F)(F)C(CC1F)(C(C2F)F)C(=O)[O-]']",pcu
138,hMOF-5059747,['[Cu][Cu]'],"['N#CC#N', 'Oc1cc(O)c(c(c1)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])O)c1ccc(c(c1O)O)O)O', '[O-]C(=O)C#CC#CC(=O)[O-]']",pcu
139,hMOF-5071235,['[Cu][Cu]'],"['Nc1nccc(c1)c1ccnc(c1N)N', '[O-]C(=O)C#CC12C3C4(C2C2(C1C3(C42C#CC(=O)[O-])N)N)N', 'Nc1cc(ccc1c1cc(N)c(c(c1)N)C(=O)[O-])C(=O)[O-]']",pcu
140,hMOF-26783,['[Zn][Zn]'],"['[CH3]', 'CCc1ncc2c(c1)c(CC)c(c1-c3c(C(=[C]c21)CC)c(CC)c(nc3)CC)[CH2]', '[O]', '[O-]C(=O)C#CC(=O)[O-]', '[O][C]C1=CC(=c2c(=[C]1)c1ccc3c(c1c(c2)CC)cc(c(c3)CC)[C][O])CC', '[CH2]C']",pcu
141,hMOF-1648,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-]', 'CC1=[C]C(=CC=C1c1ccc(c(c1)C)C(=O)[O-])c1c(C)cc(c(c1C)C)C(=O)[O-]', 'Cc1c(C)c(c(cc1c1ccc(c(c1C)C)C(=O)[O-])C)c1c(C)c(C)c(c(c1C)C)C(=O)[O-]']",pcu
142,hMOF-9583,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc(C)c(c(c1)C)N=Nc1c(C)cc(c(c1C)C)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c(C)c(c(c2)C(=O)[O-])C', '[O-]C(=O)c1cc2ccc(c(c2c(c1C)C)C)C(=O)[O-]']",pcu
143,hMOF-5028877,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', 'N=Nc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)cc(c4[C]1N(C3=O)c2ccc(cc2N(O1)[NH])C(=O)[O-])N=N']",pcu
144,hMOF-34237,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c2c1c(N)ccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'Nc1cnccn1']",pcu
145,hMOF-5080108,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'N#CC#CC#N', 'ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)c2c3c1c(Cl)cc1c3c(c(c2)Cl)[C](N(C1=O)C1=[C]C(=C(C(=C1)Cl)C(=O)[O-])Cl)OCl']",pcu
146,hMOF-5027027,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cc(cc1F)C(=O)[O-])F', '[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-]']",pcu
147,hMOF-3769,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)C)N=Nc1cc(C)c(cc1C)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1C)N=Nc1ccc(c(c1C)C)C(=O)[O-]', 'Cc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1)C)C(=O)[O-])C']",pcu
148,hMOF-1983,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1cc(F)c(cc1F)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1c(F)c(F)c(c(c1F)F)C#CC(=O)[O-]']",pcu
149,hMOF-5007793,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1cc2c(cc1F)cc(c(c2F)F)C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O-]C(=O)c1cc2c(F)cc(c(c2cc1F)F)C(=O)[O-]']",pcu
150,hMOF-5063007,['[Cu][Cu]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'CCCc1ccc2c(c1C(=O)[O-])cc(c1c2c(CCC)c(cc1)C(=O)[O-])C[CH2]', 'CCCc1cc(CCC)c2c(n1)cc(c1c2cnc(c1)CCC)CCC']",pcu
151,hMOF-9551,['[Zn][O]([Zn])([Zn])[Zn]'],"['Clc1c(N=Nc2cc(Cl)c(c(c2)Cl)C(=O)[O-])ccc(c1Cl)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', 'Clc1c(N=Nc2c(Cl)c(Cl)c(c(c2Cl)Cl)C(=O)[O-])ccc(c1Cl)C(=O)[O-]']",pcu
152,hMOF-5052227,['[Zn][Zn]'],"['COC1=NC(=O)C(=C([CH]1)c1nnc(nn1)c1c(OC)cncc1OC)OC', '[CH3]', 'COc1c(OC)c(ccc1C(=O)O)c1nnc(nn1)c1cc(OC)c(c(c1)OC)C(=O)[O-]', 'COc1cc(ccc1c1nnc(nn1)c1c(OC)cc(c(c1OC)[O])C(=O)[O-])C(=O)[O-]']",pcu
153,hMOF-5002803,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",pcu
154,hMOF-33492,['[Cu][Cu]'],"['FC1C(F)c2c1nc(c(n2)F)F', 'FC1C(F)c2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c(F)c(c(c2F)C(=O)[O-])F']",pcu
155,hMOF-7000466,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],"['Cc1c(cc(c(c1C)c1ccc(c(c1C)C)C(=O)[O-])C)c1ccc(c(c1)C)C(=O)[O-]', 'CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-]', 'Cc1c(ccc(c1C)c1ccc(c(c1C)C)C(=O)[O-])c1ccc(c(c1)C)C(=O)[O-]']",pcu
156,hMOF-15459,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(cc1OCCC)C(=O)[O-]', 'CCCOc1c(ccc(c1OCCC)C(=O)[O-])C(=O)[O-]']",pcu
157,hMOF-2000105,['[Zn][Zn]'],"['[O-]C(=O)C#Cc1c(c(C#CC(=O)[O-])cc(c1c1ccccc1)C#CC(=O)[O-])c1ccccc1', '[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#Cc1c(c2ccccc2)c(C#CC(=O)[O-])c(c(c1c1ccccc1)C#CC(=O)[O-])c1ccccc1', '[O-]C(=O)c1cc(cc(c1c1ccccc1)C(=O)[O-])C(=O)[O-]']",tbo
158,hMOF-16569,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C1=CC=c2c(=[C]1)c1[C]=C(F)c3c(-c1c(c2)F)cc(c(c3)F)C(=O)[O-]', 'Fc1c(F)c(cc2c1c(F)c(F)c1c2ccc2c1cc(C(=O)[O-])c(c2F)F)C(=O)[O-]', '[O-]C(=O)C1=[C]c2c(C=C1)cc(c1-c3c(C(=[C]c21)F)cc(c(c3)C(=O)[O-])F)F', '[O-]C(=O)c1cc2c(F)cc3c4c2c(c1)c(F)c(c4c(c(c3)C(=O)[O-])F)F']",pcu
159,hMOF-5076921,['[Cu][Cu]'],"['Cc1nc(C)c(c(c1)c1nnc(nn1)c1c(C)cncc1C)C', 'Cc1cc(ccc1c1nnc(nn1)c1ccc(cc1C)C(=O)[O-])C(=O)[O-]', 'Cc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1C)C)C(=O)[O-])C']",pcu
160,hMOF-5006148,['[Zn][O]([Zn])([Zn])[Zn]'],"['Clc1cc(c(cc1c1cc(Cl)c(cc1Cl)C(=O)[O-])Cl)c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-]', 'ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'Clc1cc(ccc1c1c(Cl)cc(c(c1Cl)Cl)C(=O)[O-])c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-]']",pcu
161,hMOF-5007807,['[Zn][O]([Zn])([Zn])[Zn]'],"['ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)c1cc(Cl)c2c(c1)cc(c(c2Cl)C(=O)[O-])Cl', '[O-]C(=O)c1cc(Cl)c2c(c1)c(Cl)c(c(c2Cl)C(=O)[O-])Cl']",pcu
162,hMOF-5037817,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', 'Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1F)F', 'Fc1ccc2c(c1)nc1c(n2)c(F)ccc1F']",pcu
163,hMOF-14510,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)O)C#Cc1c(O)cc(cc1O)C(=O)[O-]', '[O-]C(=O)c1c(O)c2ccc3c4c2c(c1O)c(O)c(c4c(c(c3O)C(=O)[O-])O)O', '[O-]C(=O)c1cc2c(O)cc3c4c2c(c1)c(O)c(c4c(c(c3O)C(=O)[O-])O)O']",pcu
164,hMOF-5017114,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41CCC)C#CC(=O)[O-])CCC', 'CCCC1=C(C#Cc2ccc(c(c2CCC)CCC)C(=O)[O-])[C]=C(C(=C1)C(=O)[O-])CCC', 'CCCc1cc(cc(c1C#Cc1ccc(cc1)C(=O)[O-])CCC)C(=O)[O-]']",pcu
